,jaccard_sim,hamming_loss,f1_micro,f1_macro,f1_weighted,f1_samples,accuracy_percentage,accuracy_number
BR-LSVC,0.47532214117952765,0.08758117944147356,0.5716597709612431,0.3654866791825928,0.5302325912718013,0.5677593969617643,0.21926136363636364,482.375
BR-SVC,0.4931376683501683,0.08404114676173498,0.5853668364807887,0.3730765017205782,0.5407707921950755,0.5841194835257333,0.2394280303030303,526.7416666666666
ExtraTrees,0.4131121843434342,0.09140493166963756,0.4976970245668636,0.20726354369604905,0.4227122822752073,0.4911299362674362,0.20687752525252526,455.1305555555557
LP-LSVC,0.48051750841750845,0.09749019607843137,0.5518578608433251,0.39595727064470404,0.5304057072550551,0.5703921296296296,0.2466161616161616,542.5555555555555
LP-SVC,0.504834111952862,0.08945944741532977,0.5834804314305726,0.4091853552423138,0.553580700560539,0.5939265151515151,0.2669204545454546,587.2249999999999
MLPC,0.49738575336700325,0.0901646613190731,0.5986000573442705,0.4584557117471989,0.5833538316069404,0.5963373396665064,0.2150757575757576,473.1666666666667
RandomForest,0.4168599116161617,0.09163510101010099,0.4998134887566532,0.20514378193128568,0.42567888130446635,0.49623670634920614,0.2075909090909091,456.7000000000001
kNN,0.448083228114478,0.09803683897801546,0.5480136862371052,0.3924455527164863,0.5240487074152685,0.5423640963203462,0.18846212121212125,414.61666666666673
