,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.46065037899150046,0.582388442414832,0.43184604981353286,0.5511627698423645,0.5453084848645597,0.0958610659545239,0.2188469202487894,210.6
BR-SVC,0.4815043044482297,0.5968742135769455,0.4420971030216282,0.5631650680187189,0.5652291775188971,0.09227212115062583,0.24139696849977224,232.3
ExtraTrees,0.39049820668979546,0.5109252462889364,0.32219954164629916,0.46767850939778155,0.46300467973365167,0.09944905365466113,0.1907893515370151,183.6
LP-LSVC,0.5042781494650653,0.5874740617019407,0.48122659244366234,0.5691355445537593,0.5907427772848333,0.10482487519870698,0.26976779079582813,259.6
LP-SVC,0.5145863494695271,0.6004753121000654,0.4820661679072094,0.5743555501823031,0.5985345014316977,0.09887397821977262,0.2826549050848116,272.0
MLPC,0.4742168675813536,0.5922142708717154,0.49886186735206517,0.5852036128361934,0.5694698778577283,0.1053586512465017,0.19816991686150567,190.7
RandomForest,0.3763804224785533,0.4983731104710179,0.30781842813687027,0.45586963862034596,0.44890699110325283,0.10219914378792883,0.17748784010466254,170.8
kNN,0.4532241443456396,0.5676686189604012,0.4585541810528066,0.552127265736144,0.54203062927362,0.1062734841239514,0.2015968160827974,194.0
