,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4622122275042836,0.5853983976015849,0.4432025241854782,0.5561696332302877,0.5472300170664657,0.09595773343436895,0.21770217377694015,209.5
BR-SVC,0.48051434252368824,0.5966925979701864,0.4462650822989446,0.5636144431402068,0.5643919337844572,0.09281223711130253,0.23911179331740082,230.1
ExtraTrees,0.38293289335345404,0.506246323244788,0.31390788816009946,0.4640616714209484,0.4547875512361494,0.09980199466180775,0.18507673741318603,178.1
LP-LSVC,0.5001850430588748,0.5813227605449618,0.4730593017687939,0.5659770727282769,0.5859051898771526,0.10724888799655155,0.2682096186769084,258.1
LP-SVC,0.5151926171318694,0.6026257663973896,0.4845019322356826,0.578153370308634,0.5993931170566684,0.09871473198576003,0.28203217595740965,271.4
MLPC,0.4700610306568251,0.5894757297179393,0.49259238801768584,0.5830817451636107,0.5679548458286776,0.10740962385822198,0.18798485761102585,180.9
RandomForest,0.360188051099266,0.4838777678400811,0.2928926873868614,0.4427847084509768,0.4310731903722558,0.10393032860322579,0.1663724112322243,160.1
kNN,0.4510792514297187,0.5631373994855216,0.450588570824024,0.5473560771249463,0.5397454366145954,0.10720779730125525,0.19858431400487478,191.1
