,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.47143244417777125,0.5924794553737001,0.4611850789428612,0.5653185514745634,0.557388629436916,0.0945652913877213,0.22175536427872874,213.4
BR-SVC,0.48130095048319343,0.5993679162327537,0.4441212874552859,0.5672506654382153,0.5648429170158142,0.0918008950719231,0.23952619046076995,230.5
ExtraTrees,0.37047185215409517,0.4905705316142505,0.296947238537979,0.4447089343505598,0.4402320616806598,0.10122930982744067,0.17967111611971426,172.9
LP-LSVC,0.4927408249370867,0.5740830033536989,0.4629665671576474,0.5621054852493973,0.5791399379249846,0.11013829069903838,0.25937655844197904,249.6
LP-SVC,0.5160444772594305,0.6027728304174665,0.4885854701195271,0.5790071766160543,0.6007767868515532,0.09883211752370631,0.2821373134457247,271.5
MLPC,0.46494003760358904,0.5848415294557485,0.48494674327645343,0.579947064582493,0.562371323773193,0.10957778051235996,0.18341202453351985,176.5
RandomForest,0.350329295866679,0.4691100733862494,0.2744479204248377,0.4223894738744032,0.41816261264859395,0.10450546160826535,0.16845076564702732,162.1
kNN,0.4505782957652116,0.5657083326478279,0.4559788858288029,0.550533973719819,0.5380838422894498,0.10632200136873035,0.20211473155398388,194.5
