,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4596253033869856,0.5817351186488919,0.44125298793084766,0.5507456221554317,0.5446208569573054,0.09628364525560787,0.21520942221876802,207.1
BR-SVC,0.4805571963048599,0.5976174812787112,0.44347698791173185,0.5624685280105204,0.5658303101293756,0.09257011144861613,0.23401661906334806,225.2
ExtraTrees,0.38470844676452154,0.5049197727027306,0.3158415415529384,0.46131345135024365,0.4571856893352221,0.1001831594354959,0.18538664473243913,178.4
LP-LSVC,0.5015988022530078,0.5844710527823855,0.47337093410015596,0.5664896380878467,0.587458770776528,0.10566994024937951,0.2687289374205262,258.6
LP-SVC,0.512857793091438,0.5992665128923101,0.47850269359893927,0.5730907533089609,0.5975678338295161,0.09928964190646433,0.2803685425180752,269.8
MLPC,0.4777358577124932,0.595237705235747,0.4906636463367029,0.5862802466731198,0.5733081057847412,0.10468644057429104,0.19993696068462424,192.4
RandomForest,0.3661445179903124,0.4858279185576347,0.29804685491808935,0.44391790715292523,0.43575280888365003,0.10321704882452547,0.1741681293083162,167.6
kNN,0.45175919089470495,0.5661820103500652,0.45754380774620057,0.5494662437111864,0.5399576494436307,0.10647377787564705,0.20180752283556025,194.2
