,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4735696076583927,0.5955992817691147,0.4551469031080326,0.5683114663146531,0.5586278974363086,0.09376878675944098,0.2254962726925344,217.0
BR-SVC,0.48665084566953726,0.6040144543424122,0.45885849996757616,0.5715567428981022,0.570646291767787,0.0911222005614529,0.24160530048380519,232.5
ExtraTrees,0.37487020089823825,0.4970912861455778,0.3016687128518586,0.45274090709140535,0.4453262176626662,0.1007234696954323,0.18081456726316542,174.0
LP-LSVC,0.4974942447839644,0.5788409267712611,0.46764862212901204,0.5657020873571422,0.5833682172467219,0.10871120581400955,0.2640529098473024,254.1
LP-SVC,0.5179035667587069,0.6034938306705088,0.4898804954866474,0.5778879534369606,0.6014839462035724,0.09792521493456073,0.28681139802635125,276.0
MLPC,0.465037933846345,0.5842806915140714,0.48637928349422727,0.5795068064428729,0.5635251434550501,0.10967486537579998,0.18331001742216696,176.4
RandomForest,0.352008203386708,0.4744314797408628,0.28279547609873995,0.4319085224017408,0.4199071069631817,0.1040832061392809,0.16741212815979173,161.1
kNN,0.4525343747773654,0.5673855129246785,0.4625233590834883,0.5514332855067732,0.5408142881507367,0.10580930319248076,0.2008714321798434,193.3
