,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.47556029070047756,0.5975679741493733,0.46892596363130945,0.5713296063695305,0.5608276084911599,0.09408057950114027,0.22747046111532096,218.9
BR-SVC,0.4838539869848281,0.6037091505160647,0.44562572157763825,0.5711389527454347,0.5676713346806805,0.09112895785792982,0.23963014056471996,230.6
ExtraTrees,0.36530607890420974,0.4848999556352541,0.2824121264545489,0.4370380687271435,0.4344690376933368,0.10187998206689794,0.1766602332022893,170.0
LP-LSVC,0.480539347758974,0.5568497709205176,0.4455197740602471,0.5504313333600372,0.5678094125757677,0.11638014002499983,0.2482591865769436,238.9
LP-SVC,0.5169533174439715,0.6034165281671671,0.48768522303686473,0.5790624531796799,0.6014619939853585,0.0982024799781809,0.2843169193636484,273.6
MLPC,0.44952233531672786,0.5715514109549729,0.4734074051088185,0.5689700767600882,0.5487373043681455,0.11497483824586627,0.1682386556218332,161.9
RandomForest,0.3451128302997462,0.4653799909602987,0.2631306544465982,0.4193495483965683,0.41157001563543616,0.1047477743739426,0.16419183381800204,158.0
kNN,0.4486869274018807,0.5625528009754687,0.4552063271521279,0.5457415060567642,0.5358391882690948,0.1063356167094485,0.2032599098019659,195.6
