,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4764786610581003,0.5976862800150846,0.46943765322717734,0.5712925570531614,0.5625620470012993,0.09416345173354519,0.22591326049269975,217.4
BR-SVC,0.48478954871478236,0.603083949552283,0.45382304935643125,0.5708701316014924,0.5681974071226408,0.09110138895185624,0.2429562200590238,233.8
ExtraTrees,0.3841019236346339,0.5027190198874596,0.31423116310698734,0.4591269281942683,0.4542586079969257,0.09978803390018343,0.19162267947314676,184.4
LP-LSVC,0.49007382112522296,0.5697245611527959,0.46004770836740194,0.5609424583201887,0.5768071594239819,0.11213983933610103,0.2576118893875904,247.9
LP-SVC,0.5196415988238418,0.6068712836078861,0.49896359925611733,0.5825466372997485,0.6043565744033035,0.09762020827441387,0.28535760778751434,274.6
MLPC,0.45680811113054104,0.5762320668752575,0.4816009855782718,0.5724908210767664,0.5567198517198518,0.11281294954192152,0.17156635427663464,165.1
RandomForest,0.3604779078143564,0.4792373683909085,0.29112207502032456,0.43575227057636423,0.42880127431529297,0.10315489465022173,0.17385271684337106,167.3
kNN,0.45045946377722074,0.565221363552876,0.465314596387082,0.5505658883335085,0.5373982131458768,0.10626636701403055,0.20502684568105128,197.3
