,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4635569259050567,0.5867148172949141,0.4410042958718144,0.5571083846115104,0.5482853815096806,0.0950573506648273,0.21895022268854042,210.7
BR-SVC,0.4835526935994226,0.5994637734152936,0.45093327305628517,0.5671304309051812,0.5679401489915509,0.09214722990423925,0.2399439338691675,230.9
ExtraTrees,0.3891717346390243,0.5079021143403245,0.32030842743017096,0.4652302728173915,0.46133556993370084,0.10005834015179811,0.19182950024071518,184.6
LP-LSVC,0.5054433873125461,0.5887231196957897,0.48463591377120807,0.5707747357462047,0.5916467006186632,0.10483849053942511,0.271845389602399,261.6
LP-SVC,0.5183968242145813,0.6056150119000371,0.4949940519561757,0.5814662155460717,0.6033406735275894,0.09799447182624754,0.2843164875875156,273.6
MLPC,0.47750514533224814,0.5942097239350831,0.5033041719405295,0.5859362825071812,0.5720355330168415,0.10462455985820471,0.20378041592994864,196.1
RandomForest,0.3756462735201053,0.4947687314751733,0.3049923354524968,0.45187609625604497,0.4464332269005166,0.10221282389506689,0.18040006217576315,173.6
kNN,0.4567632351978146,0.5705751018542244,0.465261438004721,0.5551289208900234,0.5448761547826969,0.10526882741836015,0.20502457885635458,197.3
