,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.46790009841411706,0.5906639965354765,0.46076946406925917,0.5630515270463549,0.5530364397420472,0.09478743301173208,0.22113252720729357,212.8
BR-SVC,0.4823929357106927,0.600188075199964,0.4510131594110005,0.5673169577365136,0.565232985630182,0.0916555880107282,0.2428532414513723,233.7
ExtraTrees,0.3766421723664714,0.4960661227008242,0.30012818041459993,0.44929999761726763,0.4458754620904154,0.10049510329884162,0.18631992884329332,179.3
LP-LSVC,0.4967940478220852,0.5777784673234487,0.46871939630948756,0.565207671832069,0.5832503315680887,0.10889144356434075,0.26290837926351945,253.0
LP-SVC,0.5176142983385974,0.6044686006673607,0.49112157314128024,0.5787050922869388,0.6017056992290637,0.09767564832985393,0.2868115059703845,276.0
MLPC,0.46325551802187315,0.5826056666479615,0.49145313067025215,0.5769348414906703,0.5601513210859006,0.10966825200470061,0.18403410599672282,177.1
RandomForest,0.35593533144935013,0.4770863296231697,0.28155356436828305,0.4309098439352542,0.42414909517713256,0.10333485894233559,0.17032068013376428,163.9
kNN,0.44721955240646827,0.5616652909855253,0.455206174675589,0.5475209540202147,0.5346697077070908,0.1065432794404757,0.19702441478142413,189.6
