,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.46347634478475597,0.5869430302362973,0.4417807395693291,0.5569006393799416,0.5476374673337291,0.09525141964394301,0.22113080010276276,212.8
BR-SVC,0.48553164235407226,0.6031459093733487,0.44886339877034204,0.5696799765607883,0.5682017331082752,0.0913439319981376,0.2457603901529135,236.5
ExtraTrees,0.39848992234506253,0.5193733348019611,0.3300173729143465,0.47607249747304203,0.47185104895385266,0.09827814154916958,0.19619367750208871,188.8
LP-LSVC,0.5082643103203851,0.5933546189662983,0.4805345775481934,0.5754415321209498,0.5947602167228335,0.10387601836199967,0.27340410144148464,263.1
LP-SVC,0.5191064428914897,0.6059820183667851,0.4884939970750632,0.5803531838482703,0.6030179964292114,0.09771062939287238,0.28732952938560413,276.5
MLPC,0.4792583980200803,0.5957288681210412,0.49873804276783923,0.586674627960614,0.5737383591355555,0.1044923140250243,0.20596531110549804,198.2
RandomForest,0.3856789355854776,0.5029139215194185,0.31146091504573364,0.4591514695701583,0.45884775141784484,0.10137481838416418,0.18580298486840544,178.8
kNN,0.45649287497418334,0.5707265849678587,0.45219350434881483,0.5541613851010728,0.544804447561457,0.10528951669138584,0.2046100737689523,196.9
