,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.47731046646934494,0.5996618222432559,0.4643875951481192,0.5717681345810695,0.5618877779391798,0.09370637351945763,0.2292369652182736,220.6
BR-SVC,0.48144911986033473,0.600627849636613,0.44127366969224546,0.566542466918569,0.5656209619293732,0.09154457836700827,0.2357830152222676,226.9
ExtraTrees,0.37391982025159587,0.4930932415756059,0.2898929515882441,0.4450565895834842,0.44326605181745365,0.1007582060853089,0.1839316671092372,177.0
LP-LSVC,0.48654878818430225,0.5651528305444053,0.4520185642715221,0.5593128017662762,0.5732860466505326,0.1141839826886556,0.2529318678851389,243.4
LP-SVC,0.5185051730378832,0.6047071835174216,0.4872875280639283,0.5799415014333325,0.6023833178973367,0.09762053210651342,0.28660328193038476,275.8
MLPC,0.45167356660347313,0.5719253425889879,0.47965739708387317,0.5698036859048772,0.5510137057566964,0.11479498909405453,0.1677182574378836,161.4
RandomForest,0.34522118811838437,0.46322390548936293,0.2673187779683665,0.41773043183312486,0.4099958441547226,0.10486579318355019,0.16855644285550828,162.2
kNN,0.45081712013955,0.5650964402190967,0.45078612641135407,0.5472461880998202,0.5375595200828845,0.10592008255559657,0.20460985788088593,196.9
