,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4763145632538156,0.598567200319841,0.466270210718566,0.5721850804220006,0.5623152756330325,0.09373392083672458,0.22612018920430138,217.6
BR-SVC,0.4803287417539754,0.6000979044439124,0.44951905266665493,0.5673927641758252,0.5632472759809207,0.09153790742575789,0.24066737477952432,231.6
ExtraTrees,0.374613733071677,0.4953718569247056,0.30439663135205586,0.45070920398320774,0.4446374915533794,0.10085485917261619,0.18351856529426622,176.6
LP-LSVC,0.4818418004632957,0.5608215075916922,0.4505837099063509,0.5551948910744638,0.5689339879059505,0.11530538446426297,0.24971286887174737,240.3
LP-SVC,0.5143908124515602,0.6012640640924908,0.4924158570990449,0.5768101629907718,0.59852065940851,0.0986036863606957,0.28140815150160947,270.8
MLPC,0.4447454286472978,0.5685605449619777,0.4738856760900071,0.5665097804998643,0.544284514136539,0.1160835386069031,0.15909342124295398,153.1
RandomForest,0.35696678166304335,0.4743343079809101,0.2811714471506632,0.4304732693969277,0.4246812695410826,0.10431852413160825,0.17437624540428281,167.8
kNN,0.4452972706711025,0.5599618709749914,0.45021364742948056,0.5440098031965998,0.5316397068733517,0.10747154775192158,0.20149372953111272,193.9
