Action	Adventure	Animation	Comedy	Crime	Drama	Family	Fantasy	History	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western
0.01620508405318725	0.00868722020364239	0.009572792272553603	0.035599430079196435	0.024657153723649707	0.027852321500785114	0.007152199931583678	0.016621198431837927	0.006439625190833277	0.02319071181664959	0.009050346650277206	0.01714268416265175	0.027784000290438836	0.013466254061118201	0.025084397107767196	0.008834191053813263	0.006282372352891428
0.006777265339192894	0.012158752903253096	0.0047587700948551834	0.008194393286528379	0.006227280655694745	0.014428757188729857	0.00914343523304672	0.01566196888160708	0.03929167851569573	0.01567696915666266	0.007371788218428355	0.009308842191859592	0.008270657905178443	0.005245289969734531	0.0083425436341305	0.012768893534549828	0.009142896669338619
0.0040037051945786715	0.004229183314466791	0.006809568643393874	0.005411483475941277	0.004660277450550791	0.0029916540361497063	0.00910939764989079	0.004660489807389608	0.0025227467968034294	0.002494533327513317	0.004809883687837109	0.002887042623899343	0.0032826734951519657	0.0032363005720609924	0.003041279586677356	0.002007601309217865	0.008722468244166986
0.017148721860420733	0.04167877976358823	0.021203417162087814	0.0070678888829544045	0.005029851332269319	0.009008740801932646	0.01900192641122307	0.016550844698124054	0.021824177698372946	0.011648808055729864	0.005296838996224011	0.008754817628835017	0.00874098333114563	0.017160551741923186	0.008394929034447463	0.012587471929937071	0.025050535386687466
0.019763641634053076	0.031299622432700396	0.008018287225085937	0.011969464715001021	0.012078548021595022	0.013964949506695834	0.024778002455263785	0.009648736519871451	0.031115923829488155	0.010521756908060032	0.015603669781451784	0.01222543286250937	0.021842291463786107	0.008448529684912632	0.00908066516663932	0.014897714852543528	0.3150138139447964
0.08436747669807872	0.07516996740993805	0.04729473680860172	0.024796682780802482	0.043899304452195524	0.04526499802912201	0.027599631475536193	0.0565884497314084	0.08991531911589351	0.050214214026921285	0.02297239958423415	0.03912194133048266	0.0300706177378665	0.044035425631599796	0.04260366605536806	0.06323925982658529	0.08838438623948176
0.0549188659978596	0.019261934789956994	0.012419809079526303	0.013196983870445166	0.012736133822132581	0.012228140806393065	0.007155286931343946	0.0211589711521632	0.01033244464709495	0.01168274483497362	0.004604767180711384	0.006666341763416731	0.008291954837144741	0.006340714349942354	0.007891194149016371	0.008353602488745714	0.0020836507163058734
0.026545047309730303	0.03435134056732206	0.03391649055437518	0.05777417638978248	0.053959957175689084	0.03435469399243239	0.04011544869945147	0.028256800722736963	0.014187987432485448	0.022118550374052127	0.11093013505426808	0.035951887815747055	0.059239561158616734	0.027721637198368364	0.02252802959611205	0.043807441795896324	0.04187020078063051
0.03294762218450417	0.021820632313908794	0.014047010755440839	0.03642306386609398	0.048225761390432983	0.03522442515508468	0.02280001489890419	0.01899941085418671	0.016840580597263302	0.014208907538267986	0.0336114058182341	0.024190696230765165	0.030739831096469494	0.015206698378487803	0.03285785079682672	0.012799222265896333	0.039417957920111615
0.014424187285886288	0.01589181309052333	0.011064331640733257	0.016848120146132003	0.014424554203418549	0.028347141365672682	0.02986634049051951	0.01918486712372484	0.023739163877195126	0.018165939890059123	0.021103963880871476	0.018203004388140306	0.0231340194902498	0.009561169586317966	0.015411520295214068	0.01856296663420053	0.013094991664730295
0.021651052297639962	0.02496728921261018	0.026190474420122123	0.015407033013303812	0.016120432996729852	0.012274928533905943	0.025179045167665517	0.02565485911756521	0.01036569017766268	0.035290822404519126	0.008393756578981905	0.020514911128084908	0.010215802829021861	0.029672810508047258	0.025228685036117148	0.010439713896540434	0.01612361552861139
0.00158081505816615	0.0023311341823155536	0.0018566717805016876	0.0013686810333056623	0.0016946490987294752	0.0021811181991593927	0.002785874709030086	0.0013383859239677637	0.001664761638587564	0.002770254485322239	0.002434347424721679	0.0052817412587414896	0.0016200940922042704	0.0020038746194649642	0.0024666313943455544	0.0019452625699649857	0.0025006845022888485
0.012734158471572981	0.006650259676414054	0.007844827883956114	0.01098028392473856	0.011458073954387644	0.01592849186866417	0.004555190779491166	0.007654108032728096	0.037329309606340635	0.004671426264657648	0.008238920205560083	0.007573214688742787	0.008274534596349458	0.01516109793936881	0.01769861941108993	0.023190885235329608	0.006363740806774382
0.04242128945468538	0.02217192163106975	0.013934750130769223	0.019934564689337256	0.05757050913318857	0.017006597965860435	0.013108700528171393	0.009794577136530104	0.011680893043615092	0.012653634281261901	0.010968972538055101	0.02487902916258923	0.010173251341263066	0.018395586926098585	0.03678619955121955	0.015294837498769004	0.010254463346132552
0.020355984830815087	0.007126119810343074	0.007738578766657616	0.014394023502597697	0.06224664933967541	0.0188189862270541	0.0057227789784874295	0.011588207349407197	0.008972174711702516	0.04175986043756841	0.006372016045530697	0.09021988457416927	0.008865704761712164	0.023396877075133046	0.05214078337443658	0.00888846678728592	0.008619842110284314
0.004702236331217706	0.003690898747096071	0.00701639535402631	0.010384562452673354	0.004681104920843596	0.010396907703856794	0.014263680180526074	0.007188269571944893	0.004113654327721715	0.006984834988548018	0.007133591824359797	0.006635902598162804	0.009783203005054903	0.0062772251396029394	0.005426848163148676	0.005504965502056556	0.0015248073153811446
0.003925204804265093	0.006629518811292375	0.013672680772838149	0.018669682857176365	0.006198470529042334	0.010280309036350776	0.014857922899801588	0.010290985967879604	0.0056217876411198	0.005751876438857754	0.074749632981832	0.0068402017701667496	0.01932494237258769	0.0038560345157409356	0.005317820985494705	0.007142824741653039	0.006170948586027927
0.012224216535101052	0.013821568997655156	0.004211727171086574	0.008712682444629945	0.008702685046187646	0.008441930750828856	0.00817024586386999	0.006213466043819852	0.015498332800989556	0.007739782673242042	0.00798644201214749	0.010703168310562082	0.007686750477927656	0.011626906320249607	0.010230230500130475	0.028859155146070244	0.012760731967208097
0.0017595306885261714	0.002150241997691392	0.0013111102768753966	0.0019829619839766325	0.0012906814361501667	0.00196078445395561	0.0012664754797272802	0.0016303425520008848	0.0033271983162813205	0.0015160641429858358	0.003599826063855735	0.0007581283126884555	0.0013770210855403604	0.0012751724841433166	0.0018656907824042984	0.0019193183477215995	0.00360736503747996
0.045829292492243975	0.04758953650221299	0.05331938558826795	0.04554818180796798	0.04632285841807593	0.05408216802144756	0.032390152111264364	0.054013141234747965	0.07390457062607403	0.060465554005919346	0.02951044727786504	0.06365930724057145	0.04376362610173234	0.08364752595130562	0.052249243117488554	0.04951019303401835	0.02344365906015754
0.04070241777650978	0.042908299846626224	0.056783229805861514	0.010913553526649186	0.009042746201884921	0.008033945615087806	0.017474843694803087	0.019546999551587726	0.008139125604517732	0.03165423053848927	0.002675185829711939	0.014997187186702472	0.0050037631208669706	0.13876811213808204	0.02103099411320195	0.007584038372479422	0.0007975953466054015
0.0646698280173936	0.07064871508739479	0.06799578741758296	0.07848556574236781	0.09105654546412802	0.12164931164195882	0.08161913650685314	0.08484140687496618	0.0643946053564165	0.09843581080330886	0.07585287947149287	0.1073043429454293	0.1284326588635508	0.07678498315662194	0.10769309203735097	0.09909193040735084	0.11347956440700016
0.005095999656399373	0.009733160086078309	0.0092176435269595	0.00879016505081138	0.005426907612481492	0.01609167298616601	0.014762604163276162	0.014485914471450517	0.022902124027261956	0.005121258173958291	0.010538795077495897	0.007572068076734583	0.008921534775017633	0.003928253682809738	0.003552736176553871	0.03027575858129279	0.006300839257835341
0.024616205241997476	0.013713187504170013	0.020521759764037282	0.006904492088790978	0.010263534711429934	0.015478330022862188	0.0029321010727029937	0.01023644141601079	0.01731726662256893	0.006716387863359836	0.002505951426996616	0.007001837691824931	0.007312356518528771	0.006546588210293586	0.005383257332816447	0.00606957947674858	0.001431711310179674
0.026219241119626924	0.02512545720339369	0.01047195515061637	0.009750915234727354	0.007080055189329905	0.02119744916171312	0.006818438005928253	0.007483603206315747	0.06972009092312859	0.0055103626638776	0.011377435659306299	0.006284853837635846	0.01455608209134649	0.014118337395226492	0.013598681947437638	0.14862412374454967	0.03102174188312052
0.016438972573165025	0.0257871510079369	0.05306662453670281	0.008089419487979156	0.004638961586160638	0.00587309553123968	0.01955583233429686	0.051673227051596056	0.005590057158864763	0.05099919182827982	0.0031179211836621936	0.016280259493595555	0.0033090392957456894	0.03555483636568085	0.01084134624096949	0.0025493630380071263	0.0025122261143012883
0.0025209824035499714	0.00353542090665806	0.003343426038643378	0.007803356902722022	0.006908067266956831	0.006869462640927404	0.004929948457481548	0.005758344684877703	0.005882209614926274	0.004741344147066607	0.004991015126511695	0.00911240800524548	0.008967016602514309	0.0044685486811628	0.006117928139516615	0.004540037908489242	0.0028296675829273987
