,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.47939497245179064,0.5762550597777604,0.3710456409182007,0.5360027828812106,0.5721059523809523,0.08713101604278074,0.22181818181818183,488.0
BR-SVC,0.49272954545454545,0.5848312726305855,0.375035066928696,0.5408103038582853,0.5838857142857142,0.08401604278074867,0.23927272727272725,526.4
ExtraTrees,0.40680454545454553,0.4913909577522739,0.19846876254011508,0.41465581113249045,0.4835560606060606,0.09189572192513369,0.20413636363636364,449.1
LP-LSVC,0.4800992424242424,0.5487355023185456,0.3958786790300163,0.5316459805297665,0.5696833333333333,0.09940909090909092,0.2463181818181818,541.9
LP-SVC,0.5051416666666666,0.5831741913352415,0.41025163985079915,0.5536645141284059,0.594030303030303,0.08940909090909091,0.2680909090909091,589.8
MLPC,0.4905375541125541,0.5923367562743086,0.4526328952837947,0.5787883661273006,0.590113961038961,0.09221122994652406,0.2065909090909091,454.5
RandomForest,0.409455303030303,0.4918966502558925,0.1949244651057831,0.41611413124552277,0.4865045454545454,0.0923529411764706,0.20672727272727273,454.8
kNN,0.4466340909090909,0.5463401994986661,0.39148815881271526,0.5213196068920462,0.5401095238095237,0.09845721925133691,0.1890909090909091,416.0
