,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.46520530303030305,0.5627683222325178,0.3504845726091983,0.5186904919272171,0.5571407842157842,0.08894919786096256,0.21068181818181814,463.5
BR-SVC,0.4894386363636364,0.5815636078351416,0.3671254770001833,0.5349791383407763,0.5798467532467532,0.08459625668449199,0.23822727272727273,524.1
ExtraTrees,0.41918030303030296,0.5067451529981323,0.22312549517870525,0.43617549480751905,0.4987835497835498,0.09078877005347594,0.20804545454545456,457.7
LP-LSVC,0.47879621212121204,0.5541703732056928,0.38896521395408057,0.5237223856270551,0.5685590909090908,0.09514973262032086,0.2455,540.1
LP-SVC,0.5026681818181817,0.5819505842257795,0.40433932611251144,0.5513041263469611,0.5911984848484849,0.08990106951871658,0.2665909090909091,586.5
MLPC,0.504926948051948,0.6046415990143186,0.4628687877531039,0.5864415881430693,0.6028933982683983,0.08750802139037434,0.22618181818181818,497.6
RandomForest,0.4246363636363636,0.5099021206463994,0.22346251877124299,0.4409078986481922,0.5053939393939394,0.09085294117647058,0.2103181818181818,462.7
kNN,0.44726742424242427,0.5474484500832941,0.3932945514537714,0.5240858396745043,0.5419640692640691,0.09817914438502673,0.18645454545454543,410.2
