,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4674681326249508,0.5636024676661029,0.35581748448348693,0.5198101309321627,0.5598227272727273,0.08861764705882354,0.21181818181818182,466.0
BR-SVC,0.48933484848484854,0.5807700235050317,0.3684899212587924,0.5348101858851828,0.5797878787878789,0.0847860962566845,0.2375,522.5
ExtraTrees,0.42280833333333334,0.5091065136718059,0.22639751974909061,0.439153017196314,0.502516883116883,0.09046791443850268,0.21000000000000002,462.0
LP-LSVC,0.4791931818181818,0.5528353995418349,0.3929554278662022,0.5243134609922837,0.5690606060606059,0.09552941176470589,0.24622727272727268,541.7
LP-SVC,0.5003553030303031,0.5792522364773524,0.4072290534732811,0.5494215981479174,0.5894454545454545,0.09050267379679144,0.26331818181818184,579.3
MLPC,0.5031560606060606,0.6036384610529776,0.46286140501946216,0.5856341979998093,0.6011481601731601,0.08812032085561497,0.2235909090909091,491.9
RandomForest,0.4242265151515151,0.5093836233497896,0.22264337545246238,0.4404727324787445,0.5048859307359307,0.09083155080213903,0.20981818181818182,461.6
kNN,0.44893863636363635,0.548971942859049,0.3936776220157555,0.5248964334308412,0.5442612554112554,0.09823529411764706,0.18627272727272728,409.8
