,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.48245075757575756,0.5791721531297819,0.3743928316098991,0.5404082021277021,0.5753396103896105,0.08673262032085562,0.22390909090909092,492.6
BR-SVC,0.49510075757575756,0.5879705973905286,0.3717826149135162,0.5444849003714184,0.5858993506493506,0.0835668449197861,0.24054545454545453,529.2
ExtraTrees,0.41027196969696966,0.4934164790181468,0.1972591336262359,0.4144921160084918,0.4877889610389611,0.09163101604278075,0.20690909090909088,455.2
LP-LSVC,0.47810378787878793,0.5468195861604014,0.39623493655544284,0.5326047077450418,0.5684712121212121,0.10023796791443851,0.24331818181818185,535.3
LP-SVC,0.5059121212121211,0.5841945519395308,0.403862017448692,0.5539818615560075,0.5949530303030303,0.08908021390374332,0.2682727272727273,590.2
MLPC,0.4918589285714286,0.5943508572557962,0.458788813594294,0.582098809601949,0.591383116883117,0.09231283422459893,0.20768181818181816,456.9
RandomForest,0.4121946969696969,0.49273931661940784,0.19091287479438016,0.4136729871239275,0.4908,0.09228074866310161,0.2063181818181818,453.9
kNN,0.44643030303030307,0.5464912404142693,0.39389438680886457,0.5222327485310119,0.5403298701298701,0.09832085561497325,0.18722727272727271,411.9
