,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4872863636363635,0.5826159337754825,0.37983013496823614,0.5433950000667211,0.5799747668997669,0.08591443850267379,0.22936363636363635,504.6
BR-SVC,0.4977848484848485,0.589645972634486,0.37595709927585946,0.5451962463652253,0.5891859307359306,0.08338502673796791,0.24327272727272722,535.2
ExtraTrees,0.40459318181818177,0.48600707093806833,0.18365024048937315,0.4060696292783971,0.48029090909090905,0.09228074866310161,0.20577272727272727,452.7
LP-LSVC,0.47856742424242427,0.545408398707845,0.39552236519838424,0.5310062706296078,0.5685136363636363,0.100475935828877,0.24431818181818182,537.5
LP-SVC,0.507375,0.5854778513681076,0.40815729087990915,0.5550654335549625,0.5968530303030303,0.08897326203208557,0.26809090909090905,589.8
MLPC,0.493227380952381,0.5953716476564459,0.45397319067760195,0.5819524988898833,0.593724025974026,0.09201069518716579,0.2065,454.3
RandomForest,0.4086780303030303,0.48950684807761896,0.18885213436420697,0.4116971300314868,0.48590909090909096,0.09260427807486632,0.2064090909090909,454.1
kNN,0.44671742424242417,0.5467228575231659,0.3841438852805842,0.5215158130727394,0.5407480519480518,0.09797860962566844,0.18754545454545454,412.6
