,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4588770833333333,0.5538672256466859,0.34746592908064206,0.507067012575551,0.5505866071428571,0.08979044117647059,0.20618750000000002,329.9
BR-SVC,0.4713291666666667,0.5643512018017381,0.35588486606469494,0.5125790200916525,0.5628708333333333,0.08717647058823529,0.21825,349.2
ExtraTrees,0.3923291666666667,0.47693822756395876,0.20383936394423197,0.4001247370981762,0.46882053571428567,0.09419485294117648,0.1908125,305.3
LP-LSVC,0.46286249999999995,0.5338415662548648,0.3769722699006305,0.509727139026474,0.5538416666666667,0.10166911764705881,0.2263125,362.1
LP-SVC,0.4850104166666666,0.5634306471001922,0.3886662756589255,0.5271739002638371,0.5740749999999999,0.09353308823529412,0.2475625,396.1
MLPC,0.47697291666666664,0.5790842434854844,0.4414781077043334,0.5616395779833188,0.5764144345238096,0.09445220588235295,0.1976875,316.3
RandomForest,0.39569166666666666,0.48024283212250085,0.18948647389094755,0.40435549872843984,0.4737333333333334,0.09433455882352941,0.19006250000000002,304.1
kNN,0.43716874999999994,0.5367023863558926,0.38398445043060236,0.5103522035069183,0.5316988095238095,0.10033088235294119,0.17825000000000002,285.2
