,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4488729166666666,0.5441894528393181,0.3385287035682467,0.49550986795999163,0.539990625,0.09146323529411765,0.20006249999999998,320.1
BR-SVC,0.4700270833333334,0.5632324526502358,0.35395328715380836,0.5100888189118862,0.5611782738095238,0.08752205882352941,0.21768749999999998,348.3
ExtraTrees,0.3893375,0.47634825229929545,0.20108212593044256,0.40113690873291985,0.46575178571428566,0.09443750000000001,0.1871875,299.5
LP-LSVC,0.46109791666666655,0.5328567235027177,0.37294272052600497,0.5016635178551407,0.5504041666666668,0.1005183823529412,0.2296875,367.5
LP-SVC,0.47996249999999996,0.5584169579057168,0.3814558471515658,0.5194937241387974,0.5693083333333334,0.09445955882352941,0.2435,389.6
MLPC,0.4775668154761905,0.5788326415089087,0.4409817501102891,0.5610973579535806,0.5768793154761905,0.09374264705882353,0.1998125,319.7
RandomForest,0.3914666666666667,0.4775736687263949,0.18112596029636663,0.40077364905118484,0.4687166666666666,0.09505514705882354,0.18837500000000001,301.4
kNN,0.43026666666666663,0.5298752327614105,0.38167637895741524,0.5043481867469735,0.5240669642857142,0.10146323529411765,0.1741875,278.7
