1930	1940	1950	1960	1970	1980	1990	2000	2010
0.002274525481577051	3.269542930696412e-05	5.916800548890465e-05	0.000318320743471286	0.0006517278020247443	0.0013177127105133458	0.0015177405033759723	0.006051713181604006	0.0036661482343144395
0.016243624258771683	0.010429376078753447	0.01921996719044165	0.01333833308101272	0.011905971776257072	0.009449738765145767	0.009720568442577704	0.008712477793829429	0.007155646707775485
0.013017769805783801	0.013150488319097176	0.009289397952532237	0.009052208264590592	0.01228019046884228	0.01111822153905513	0.011074527747055973	0.012075541171779797	0.009555238107250183
0.005245387250580176	0.005512681049187615	0.0075114678767753415	0.007613012220645839	0.012407667869719181	0.01617135152674505	0.013621465704834154	0.015623689083182924	0.014412667086551726
0.002441531164098073	2.4188555872162823e-05	0.00013716803747009925	0.002613954051351846	0.00013715794006033337	0.001510068266952624	0.003035721385113837	0.0017005783994951621	0.0016063985811704934
0.002222378133659927	0.0005793396458712556	0.0012118863669688883	0.003174491105820182	0.0039041990392101244	0.009275765801131259	0.016790008342229008	0.012002128523494863	0.013509405932695945
0.01564972265968897	0.01306589194609036	0.015393852429114702	0.01311545989387345	0.019730616974608404	0.03197178417570199	0.02716600088956676	0.03610800273402048	0.040319603458092976
0.010019222218974043	0.011414567778563289	0.015445316366684317	0.013738307378874964	0.017265076674285004	0.01631634562210249	0.01713250610153163	0.01976618674128855	0.01728070784169836
0.06011447722045419	0.05908478942580128	0.04457584601168194	0.032229291362511646	0.03913608375323148	0.039851161780435615	0.03400758311367117	0.030040436020982893	0.026115313305239606
0.012746415386737646	0.004968680747768258	0.0063260448645109536	0.007638851653546925	0.010252819535786696	0.008496241298221699	0.005779179010927602	0.008355621028935637	0.010377701544575077
0.005147262128711575	0.0073497053664316496	0.005635818105897901	0.00603486708814674	0.005357338910940759	0.007122690209650849	0.006580367371938247	0.007523885443886921	0.005529377750196605
4.591142702083809e-06	9.644685900029065e-05	4.1566775329618685e-05	0.0003733093696624301	0.0009078350903915403	0.0013868578311971437	0.0013937502585038373	0.0014370491837383758	0.0025443957446285156
0.0001472967594791835	0.00019079533295208133	0.0011245538691335545	0.0012806333530037302	0.004082972207445409	0.011296099636607871	0.021496858382415343	0.02742121421923538	0.031844843012928975
0.008134073738856409	0.007420812131901322	0.002948467132485165	0.005046695107775335	0.004911472737907856	0.008246425708401664	0.008159250676346144	0.009803311189662869	0.009660680935362117
0.0034041315724969937	0.003286936913665112	0.0033836929033898896	0.006519761802013685	0.004957094566355623	0.0037032974478931743	0.0029552250430504284	0.002734000699053179	0.0026912555339196364
0.00243318136037098	0.0044131365098278455	0.0036573741751585336	0.004905571345232931	0.00821189014332748	0.017471502735768352	0.015070889319093677	0.030876772760613062	0.035100289659036055
0.0016977063657907785	0.0012921481998082497	0.003742777399915779	0.002694999182565649	0.00563107890343972	0.016375347913869458	0.012662001393627621	0.029030044338681837	0.04830576980958717
0.020791605732954757	0.01961278291490588	0.016970915056476802	0.023426812272626857	0.02380837025764347	0.027067515472811308	0.017306197343391935	0.022817088559008714	0.022530413028776147
0.004037033321593989	0.006381594928498574	0.012281690741636524	0.006678920159824773	0.010824029886958802	0.010168830556402718	0.011880220063552783	0.012665581889556354	0.009576850625598569
0.038993184386250455	0.047454635327494395	0.06489575500314175	0.09169370651271748	0.0741122830702702	0.06368604866764611	0.06486604914368962	0.06423443578959301	0.057785945280306755
0.0420479208533743	0.03361293900272589	0.031315610235925634	0.03500285874843158	0.019441509907765706	0.016655405267993546	0.014368385972571222	0.010011630021938403	0.011064718069495428
0.04741717681832535	0.04172560358768397	0.04179692493327279	0.08935111367397881	0.09465817929608501	0.04632848419131698	0.0217776486658126	0.02354658957794885	0.017413883425421016
0.0468831631061299	0.03679384539091574	0.033262456417170704	0.03447512361555407	0.02652947044166033	0.024604743820853012	0.025454516836902114	0.0269426468958471	0.023216484375866823
0.004801831168888553	0.006000343450397359	0.0033428426434275716	0.006279698106264072	0.007726005827947213	0.007029437600620845	0.00620606238542313	0.006815878032546842	0.006027236623054578
0.027275914215061505	0.020224375164458627	0.01670150388914706	0.018714592214893338	0.05081715973902443	0.07995656928434303	0.08051164428704052	0.056306564022471195	0.04330495253974334
0.10118009948012094	0.14459811169980216	0.1633532653606562	0.07724615990195863	0.03647354988880387	0.014231993230638822	0.016421706474643527	0.010190371799748956	0.010264562374427494
0.0055371477487842925	0.008127252789704085	0.005784622605939438	0.01800552911583335	0.034730552838609395	0.02770811777496712	0.017546441898582045	0.007847354729611374	0.006609723270193146
0.006946550919333542	0.005509536253523675	0.0024950640712492213	0.002722836146002984	0.006153718928153525	0.004597929592703949	0.005857893364070137	0.006316553354477478	0.007276505195978529
0.02810961275540978	0.028736977923788192	0.02296444608850521	0.033136214783050476	0.031106253648429123	0.022091588378308345	0.024082936583926646	0.02438993620449408	0.02439525695522149
0.0023960748921208904	0.001555089771928108	0.0034682777746212223	0.0021632399512483834	0.003276859250619183	0.005937878734415781	0.004667813940795437	0.002799515135186102	0.005484792388705632
0.010530401829749987	0.006431534936513425	0.005608703708893955	0.009090532759799416	0.011929129593619702	0.011494906661000047	0.014882856045931626	0.013839105648795577	0.015049234699350433
0.010177307783957918	0.01825422375979148	0.016718677344462852	0.015092934069511968	0.0116329107489141	0.015417095648008725	0.016645715263621737	0.012862252260513043	0.011001054785081097
0.02264945186706343	0.014113112967214864	0.014452591799545299	0.019496826660216463	0.02940053453521634	0.02512433753097619	0.0328990999948717	0.02840957805345168	0.027588710620462687
0.03345631172249813	0.024566350052571552	0.02069565596947116	0.02552740069296084	0.029530017399766018	0.024945747116220277	0.029247149595126438	0.028509403170672472	0.025546248135718767
0.01126261168197408	0.007287517157173809	0.007268523817250123	0.008235124080347576	0.014072217479181772	0.024856615117914278	0.020349072369232595	0.02020979670398415	0.043818427947397744
0.00045816994430308096	0.0008602854189558903	0.005387950484838719	0.006647157657574838	0.007323863340950781	0.014219506366712714	0.0104519435901991	0.008905696186912965	0.0067329937544177
0.002164447338030572	0.003224750494257459	0.010473219183277392	0.007574161997960654	0.010395491580790246	0.011955151357578526	0.011298146766886709	0.0226971218880279	0.028323765343515328
0.195378653285117	0.1551252289325571	0.08419254701492329	0.06566441828944854	0.048863618460163516	0.030222211726554187	0.023822173427488744	0.012234596193184783	0.008505456768974018
0.023183357936185395	0.029599930099085715	0.03660929357718022	0.02551558851016384	0.013884614391827123	0.010310061862424594	0.01517123604811596	0.008664851588000568	0.00801111104116946
0.0006187160990667454	0.0010309086432981533	0.0030231088577672488	0.0038929148826782867	0.0030725580252441045	0.009876396975397179	0.0196792670005385	0.019735507734491647	0.024678665287924742
0.012215841764672095	0.008902855850682838	0.009913059129902344	0.018126422244775627	0.02271609937784537	0.017729921396283595	0.01867249878603265	0.015588455825863216	0.015710934854351096
0.005446191883078256	0.005867568772577811	0.003293496661535081	0.003588248995267169	0.0028518368721544116	0.0035784323776921556	0.005064392055609051	0.0024104817869881764	0.002599089279105681
0.000603843858638806	0.0038505308133012514	0.010448051831908096	0.02189215661938716	0.013971530659646583	0.014787427452957212	0.02259404388046544	0.019567833897726202	0.013840027325983516
