,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
"man, girl, leave",0.101015316642588,0.011272628364167758,-0.009969586705665279,0.07226675631318358,-0.031392443992899643,-0.10132400664588204,0.01787396606027869,-5.008481184631819e-05,7.039908359729452e-05,0.018663080687474576,-2.5420453312108293e-05,3.8605173358519096e-05,0.03183639127018978,0.02264391305106983,-1.3458534340315964e-06,-0.07250950393608946,0.16793661831498818
"man, guy, thing",0.022285936269327067,0.009245574176020455,-0.03693388400279218,0.24276497858954826,0.09902869690267835,0.0540375397868047,0.02124880146311625,0.00019633734336821362,6.38145866105333e-05,-0.059844706468993536,0.00013493506958184298,0.00022474014531326247,0.054283284704524704,0.020911745720695762,0.00015236388935591094,0.06970066676694842,0.04402547637160792
"man, move, sir",0.42133955345343566,0.004866188533924287,-0.06331371791710794,-0.07520991533965571,0.022554069517354947,-0.15270568875257595,-0.016136426291268435,1.1603151506278664e-07,2.804537143674679e-05,-0.043061261781986104,-0.00021968534929328598,-6.946646453798166e-05,-0.015871647570747882,0.018175328797951806,0.0009135253785643727,0.024992339425807586,0.14080146203176058
"man, shit, ass",0.027771841661888175,0.006826393135270337,-0.03179345394073607,0.06539940556285728,0.047614799106668215,0.008898728625354124,-0.062191420694034605,7.432875008817064e-06,9.730245619721245e-05,-0.08808389717705722,1.8136300244719905e-05,-0.0001229006429639412,-0.0032613951752864523,0.01603647540559905,-0.0002319254864460163,0.01804522126099073,0.051661658866466675
"master, sword, emperor",0.13815178693039343,-0.039573901474796,0.0044807781487179454,0.03742769877590035,0.0017044693740899675,-0.01531211463498039,-0.0023387766277664923,-0.00022266992800723528,7.536894190707244e-05,-0.06403967829010071,-0.00046562092984459014,-0.0001239565754076466,-0.019515421063260874,0.00018692360345085035,-0.00011480159264465328,-0.027781038321336382,0.058358103221522795
"money, pay, business",-0.029163541747038835,0.0034379939461359754,-0.047246281759726116,-0.0173989869072102,0.08887720179336611,0.11135799456860695,0.013992036161653232,3.584783735277597e-05,8.48947911435971e-05,-0.23959299597117933,6.475461452737363e-05,-2.0965422663721256e-05,-0.06376351429207716,-0.020369904274048167,-4.9426407713326626e-06,0.0038523064176843036,0.13902096986961876
"music, dramatic, instrumental",-0.009078413615497993,-0.018981569058723835,-0.04487619499377615,-0.010817893207786256,-0.04516703114768461,-0.022359017872076947,0.010476025958041646,-8.658814840600826e-05,-0.00010318346789972566,0.0689583006533212,-7.193159854068654e-05,-7.560016047136742e-05,-0.0095754198027862,0.0004918232198178885,3.1396441045217216e-05,-0.05159741077659419,0.04234099793926338
"nice, home, stop",-0.009384149594552582,-0.010831828629306983,-0.09958257151083671,0.0646232265389699,0.02020278137842979,0.04200927456804493,0.033790877756359805,5.785221219412051e-06,9.094713686863543e-05,-0.09972987837136316,4.97471933158522e-06,-0.00014609552636102308,-0.011124627468234394,-0.03989091243238363,-5.402568967838306e-05,0.049727656144568755,0.18156044546769978
"people, country, government",-0.0840736115924301,-0.07952670886515989,0.02991555907374277,-0.012058462727509323,-0.023745371001496096,0.11826470915366372,-0.008030391993088415,-0.00012792454253940377,0.00014292702689999714,-0.04520317081551184,7.807545057403331e-05,-0.00012059528307872824,-0.027905586335691623,0.002764202081920075,-0.0001071427900569688,-0.01112719452703459,-0.0063873604094299985
"people, life, things",-0.09811234962398885,-0.050633786700927885,0.01100024759034568,0.06787486406392418,-0.01360233726518345,0.1296634704740427,-0.03490234315722773,0.00010754309761296099,2.2434906895796303e-05,0.01411187156327287,-0.00025793928534767474,4.612851898855297e-05,0.026654730274458416,-0.024906818864337765,-2.0660936570493504e-06,0.02971181192970107,0.011385448688241873
"phone, call, number",-0.039249931747690425,-0.03860632044961676,-0.043061991233116714,-0.04943465663927782,0.006210771385667613,-0.052975947666709544,0.013231264594651293,-3.007506165886298e-06,-0.0001723990553728072,0.05686137103839428,-0.00019367933691682993,0.00015765921853017062,-0.011972497221904632,-0.01326432501355157,0.0008244932105299085,-0.062279326018142456,-0.5858681630523592
"plane, ship, sir",0.09027566898112127,0.08892181462579174,0.025395127124284045,-0.06568353238981217,-0.04356597992773459,-0.0407850349220098,-0.005881260706246394,-0.00016355073898921546,3.0408521752178785e-05,-0.0010906334428000264,-4.283630573809205e-05,-6.811384082539007e-05,-0.001132140514528146,0.040674470146768726,7.953858585096896e-07,-0.023056495429727875,0.138376088889822
"police, gun, cop",0.32581064293481177,-0.013089707823382923,0.05214090828303597,-0.05856064740328293,0.3945569001662079,-0.09718016854458256,0.011320859890474821,-2.50136563408887e-05,0.00011932204779441236,-0.2290031300544797,-5.334739307727432e-05,-3.687931257445598e-05,-0.0707333062964608,-0.04110085189131496,0.00037007070932304487,-0.02378499795577227,0.1757557424897478
"put, hair, head",-0.08295857875054935,-0.023172871144197416,0.03940816007718695,0.12074498366564512,0.017192968274684972,0.08669518329952552,0.015395376763990498,7.666929303695724e-05,5.2941497870051535e-05,-0.08820768165969639,0.00014516683086185367,2.8131898943684064e-05,-0.007005006085819332,-0.02613801630650414,-0.00023448386491509154,0.031339834955815604,-0.13452598465793209
"school, class, teacher",-0.031368334788567154,-0.03894564005167922,-0.053670730500925856,-0.09904392527641903,-0.011288251072983257,0.11894845707683999,0.028058607098500943,-8.402704224863555e-06,-0.00010166318133997265,0.021064318301796447,0.00011074457142967731,-1.909488400997361e-05,-0.02567447689762048,-0.029810743690177333,-0.00010521830336074345,0.00834137998162987,0.03302798955997299
"screaming, laughing, grunting",0.05344567380234366,0.07788231354788877,0.11093337209968013,-0.03253351590319653,0.027540767850041448,-0.10717248685432423,-0.0016093348222057102,1.4523102436214685e-05,-1.1184714367118431e-05,0.1372355155799596,8.64483513396408e-05,-6.342899268929614e-05,-0.014942859426810173,0.005104544825371704,0.0002674282768566627,0.013832292862559825,-0.04492088500872926
"shit, hell, ass",0.03647563096637896,-0.03438051302509848,-0.007841816544896574,0.1254871217897744,-0.011931152828765335,-0.05181261669895321,-0.07521840835761395,3.074531105085043e-05,1.1581221770029515e-05,0.14469628358710906,0.00010398350514151389,-1.4880748494761065e-05,-0.013062289661320392,0.006529419042180962,-0.00015242424842654145,-0.07534246944260303,0.1295206661442192
"sir, police, people",0.1559197366295848,-0.0025629865858718404,-0.013218618812061322,-0.04011892302241904,0.03714972126545035,0.0007312614361580927,0.011617077756454819,1.4032548278919421e-06,-0.00014917064022768045,-0.08433789783703105,1.4641820143879158e-05,-0.00011458621406745806,-0.03640564296620141,-0.02547317234075308,0.00015766781507409178,0.03258321238354256,0.08431235067633991
"song, show, dance",-0.07468029917799868,-0.05073024911325774,0.02073330855637323,0.08962698241157341,-0.07710657654388342,-0.03661877608465147,0.024321425142261432,-3.4423191436872e-05,9.584727376932278e-05,-0.046941560234699864,1.7854537873063236e-05,-0.0001196344819618389,-0.04232281023541873,0.008117955076158978,-0.0003022876953764353,0.020351894635496137,-0.4182527024273508
"speaking, man, spanish",0.021216579529436785,0.027293297139067363,-0.09556753590732114,0.04079344509773364,-0.004972475922841113,0.017140916072548862,0.0023436503806806286,-2.037133072008146e-05,2.578074054326862e-05,-0.05105251581335324,9.071499403034977e-05,-2.2926760379959887e-05,0.0175370891665807,-0.04255753927736805,-1.925096057675546e-06,-0.006388453050021781,0.10043918360881854
"stop, young, bastard",0.05366429912101012,0.002090398149448447,0.026030888996501744,0.08687652805565449,-0.01021389344958834,-0.02197438032271748,-0.012931953477163916,2.5694222131278366e-05,-9.173794160233228e-05,-0.033585424538159714,-0.0003545849458532757,-1.8033384549198672e-05,0.0706080040345114,-0.018739595037914114,-0.0002526309615404898,-0.0071710031666043506,0.14452435270619235
"time, love, make",-0.035986919108836446,0.0265011483024864,0.07201797137850008,-0.20395626779281884,-0.01126064601339749,0.17074636811594246,0.028655514137426508,8.733914773983997e-05,-0.00030780984889133833,-0.03534174112519395,0.00012021733323308581,4.2207188926113304e-05,0.13256773693137802,0.029972225565870758,0.0003109272256551776,0.0066886010481539415,-0.07396788080287639
"time, night, home",-0.1837881484607351,-0.08831640795688145,-0.11700287950588972,-0.3507044866346405,0.005326548332959646,0.34877685894753085,-0.016594095122854924,1.7784659576136619e-06,0.00012441004400898237,0.006703232962536276,-0.00014535383706970606,0.0003663378483906854,0.024703262104594614,0.025167178728224826,0.00034096219405910233,0.0012267415231690393,0.13377521432970774
"time, stop, eat",0.055801572109885456,-0.04334856220157235,0.016000492993043736,0.12946543064936122,-0.056920397062640404,-0.13869209114091063,-0.030473588249151362,4.587435091707448e-05,-2.7193337245989824e-05,0.046897847411855764,3.357217826760461e-05,-0.0002535815401643049,0.060926499296328984,-0.020083846404304495,-0.0003354351138113998,-0.04140517784253461,0.015053679921478436
"time, understand, make",-0.042865826062552514,-0.013527106103538244,0.012661880176892737,-0.04762306553311646,0.007323392470652834,0.03178448604194273,0.013566381343480316,5.8515359626198915e-05,0.0001648922152526211,0.008566482548758358,-8.13822416603216e-05,8.675446952111088e-05,-0.006969075686356518,0.03734592178079765,0.0002143359979527304,2.827414937200956e-05,0.19754461181719707
"time, wait, stop",-0.021160263506544652,0.004673654071524425,0.10471593033071258,0.0464312453277671,-0.04544512943539303,-0.010632005825300439,-0.014107476104982197,-5.35800004399789e-05,-2.5223424472642364e-05,-0.01323031669824104,4.442608951649163e-05,-2.8404012255123234e-05,0.011175648960488616,-0.05147687835506076,-0.000606931236688979,0.030690232480537816,-1.0603891860801729
"time, world, years",0.024723426420678152,0.039430780307156965,0.0431836068892153,0.005642076309413824,-0.08797778422012925,-0.10523185046258732,0.004806384656149021,-7.576298230560496e-05,-3.901476085843569e-05,-0.018028022994258208,0.00011959467980204863,-5.059740033175331e-06,-0.010025239153037546,0.13015807613555808,-0.0002533049560042855,0.0011075133656959224,-0.27944189069967296
"town, horse, boy",-0.016732449117625947,0.00579476934944978,-0.04246624895267814,-0.08879769414124894,-0.0035417929101981827,0.0053913735951027775,0.030924902248443686,-6.84265302197673e-05,9.614664537593853e-05,-0.0028981622272112872,1.7727253180055413e-05,9.140043008670773e-06,0.003804248812230071,0.00751111225497425,-0.00010204753016296308,0.005613181405180967,0.3764549886551123
"tree, time, snow",-0.045994361009434215,0.0172887639637338,0.08345392993214773,0.03742876255637384,-0.07673249587787723,-0.14349423808562278,0.1343154504575068,7.384138370980509e-05,9.715859914649627e-05,-0.10698433242669125,-4.4358011887624116e-05,-3.194432338204933e-05,-0.029142336223230814,0.005329467246156128,-0.00010135604861716274,-0.0006097653451888618,-0.5998356247964397
"village, people, water",-0.08808924440290866,-0.021859877997485455,0.016630728611517043,-0.05633219296032621,-0.03850504611546057,0.1736562577643781,0.01084624087661723,2.7689813578035682e-05,9.41258404054679e-05,-0.12254171608765319,-5.907858485443285e-05,-3.313822071504546e-05,-0.022765817660911125,-0.01400343358363898,-0.00012680205327342264,0.023278984284843318,0.13077100816163956
"war, men, soldier",0.05078957277146401,-0.013503225774911698,0.021351481938239658,-0.11284254362180945,-0.08741009775803832,0.17708890892572526,-0.009798471573958523,-0.00013935118568042526,0.0002836769417626783,-0.0752940265210782,7.040257901280711e-05,2.7715137548511848e-05,0.008415243679337436,0.00958179706140072,-0.00036854418976872694,0.17050021629256662,0.005584582284827944
"win, fight, race",0.10110158456518548,-0.022618369410338346,0.0289317398910498,-0.006343755863781553,-0.02781706495079561,-0.027257772637312883,0.023372836945782183,-7.851265309000155e-05,-1.1904830898856744e-05,-0.0580160561894445,3.2638558423059294e-05,-2.904940629377961e-05,-0.030462479231573525,-0.011494387094671765,-0.00020964720897609368,0.016614161695315488,0.04585574117890423
"work, job, company",-0.018530839599407045,-0.024878654210624518,-0.003019527093783836,0.06994873880103114,0.003993243634113242,-0.027622007070021937,0.007096890490629448,-1.4846931662759744e-05,-0.0002870586040444323,-0.02224355232101516,0.00010268470373375749,-1.3533163837564643e-05,0.013957835020846687,-0.029781092164739675,1.6960170796664897e-05,-0.010652320184817654,-0.0035883657962787474
"world, time, man",0.3006567878983333,0.2339889125432819,0.08796952888951637,-0.13816755193693098,-0.10143386276467936,-0.13455668881215388,-0.005900905749967933,0.00046307150478241965,9.191128083330113e-05,-0.08490446294945286,0.00011696536901695254,-3.3235792216146365e-06,-0.06834003519907128,-0.00405930369743146,-0.0001638533140067011,-0.040074057762922166,0.1800698471903166
