IMDB-ID,MLS,MLC,MLNP,SCR,DPPC,ADJCL,PASSPS,NPPS,CNPS,CNPC
tt0053295,4.738880918220947,6.831437435367115,2.949820788530466,0.693687230989957,0.20579110651499483,6.660611565243718,0.021520803443328552,0.6004304160688666,0.5315638450502153,0.766287487073423
tt0061069,5.267454350161117,6.564926372155288,3.09982174688057,0.8023630504833512,0.2637215528781794,9.176182707993474,0.023630504833512353,0.602577873254565,0.5134264232008593,0.6398929049531459
tt0061478,4.760773966578716,5.7831196581196584,2.914473684210526,0.8232189973614775,0.21901709401709402,4.249030112691668,0.009674582233948988,0.534740545294635,0.45382585751978893,0.5512820512820513
tt0061962,5.653121902874132,5.985309548793285,2.9984779299847792,0.9444995044598612,0.3242392444910808,12.798036465638148,0.022794846382556987,0.6511397423191279,0.5411298315163529,0.5729275970619098
tt0062181,5.408502772643253,6.2123142250530785,2.952141057934509,0.8706099815157117,0.3036093418259023,9.911141490088859,0.04805914972273567,0.7338262476894639,0.6173752310536045,0.7091295116772823
tt0062690,6.585074626865672,6.872274143302181,3.1568047337278107,0.9582089552238806,0.3068535825545171,15.639165911151405,0.03283582089552239,1.008955223880597,0.8985074626865671,0.9376947040498442
tt0063066,6.382381413359148,6.388565891472868,3.179289026275116,0.9990319457889641,0.3478682170542636,10.313969361443956,0.028073572120038724,0.6263310745401742,0.547918683446273,0.5484496124031008
tt0063493,4.848509933774834,5.541154210028382,2.9406631762652706,0.875,0.20624408703878902,6.146491377838484,0.011589403973509934,0.47433774834437087,0.39155629139072845,0.4474929044465468
tt0063751,4.907473309608541,6.449953227315248,3.0391006842619745,0.7608540925266903,0.20860617399438727,7.396664249456127,0.014234875444839857,0.7281138790035587,0.6462633451957296,0.8493919550982226
tt0064004,4.952234881682735,6.577997671711292,2.9768875192604005,0.7528483786152498,0.2339930151338766,6.105654366870189,0.019281332164767746,0.5687992988606485,0.47020157756354075,0.6245634458672875
tt0064031,4.918088737201365,6.396322130627774,3.0136286201022147,0.7688932228181375,0.24286620164870007,5.551700208188758,0.013164310092637738,0.5724037055095076,0.48366650414431983,0.6290424857324033
tt0064105,7.326865671641791,6.425392670157068,3.120748299319728,1.1402985074626866,0.3756544502617801,15.68547565695661,0.023880597014925373,0.8776119402985074,0.7656716417910447,0.6714659685863874
tt0064106,5.699308755760368,6.176029962546816,3.01056338028169,0.9228110599078341,0.3021223470661673,12.53284819082272,0.01728110599078341,0.6543778801843319,0.5506912442396313,0.5967540574282147
tt0064111,4.576893052302888,6.056818181818182,2.9315352697095434,0.7556596409055425,0.25206611570247933,10.57479106259594,0.01092896174863388,0.3762685402029664,0.32708821233411395,0.43285123966942146
tt0064121,6.2488636363636365,6.277397260273973,2.9485380116959066,0.9954545454545455,0.29337899543379,10.183669758137842,0.04431818181818182,0.9715909090909091,0.8318181818181818,0.8356164383561644
tt0064126,6.005482456140351,6.105908584169454,3.157112526539278,0.9835526315789473,0.28205128205128205,9.12908526565638,0.025219298245614034,0.5164473684210527,0.44846491228070173,0.4559643255295429
tt0064165,4.567126725219573,6.222222222222222,2.8155844155844156,0.7340025094102886,0.20341880341880342,5.21978021978022,0.025094102885821833,0.48306148055207027,0.383939774153074,0.5230769230769231
tt0064177,6.620525059665871,7.211438474870017,3.1467146714671466,0.9180588703261734,0.33188908145580587,11.295361691900986,0.053301511535401754,0.8838504375497216,0.7677008750994431,0.8362218370883883
tt0064225,5.824835526315789,6.61344537815126,3.045602605863192,0.8807565789473685,0.2642390289449113,9.88281801496541,0.024671052631578948,0.7574013157894737,0.6504934210526315,0.738562091503268
tt0064273,5.6540145985401455,6.089622641509434,3.0473933649289098,0.9284671532846716,0.30974842767295596,11.618900077459333,0.016058394160583942,0.6160583941605839,0.5197080291970803,0.559748427672956
tt0064285,5.973529411764706,6.4170616113744074,3.0362976406533577,0.9308823529411765,0.33965244865718797,14.771048744460856,0.03823529411764706,0.8102941176470588,0.7191176470588235,0.7725118483412322
tt0064294,5.054858934169279,6.335952848722986,2.9206349206349205,0.7978056426332288,0.2043222003929273,10.852713178294573,0.034482758620689655,0.5924764890282131,0.493730407523511,0.618860510805501
tt0064385,5.97601323407775,6.752336448598131,3.0943775100401605,0.8850289495450786,0.2504672897196262,9.134948096885813,0.015715467328370553,0.8238213399503722,0.7088502894954508,0.8009345794392523
tt0064423,5.968201754385965,6.654034229828851,2.978361669242658,0.8969298245614035,0.26405867970660146,8.451221752709902,0.017543859649122806,0.7094298245614035,0.6118421052631579,0.6821515892420538
tt0064437,6.2265625,6.586776859504132,3.231397459165154,0.9453125,0.32837465564738294,8.866583019657048,0.021875,0.5739583333333333,0.5010416666666667,0.5300275482093664
tt0064451,5.084712755598831,6.67774936061381,2.8793103448275863,0.7614410905550146,0.27365728900255754,5.9364228265032555,0.017526777020447908,0.5647517039922103,0.48490749756572543,0.6368286445012787
tt0064494,5.58843537414966,6.845833333333333,3.1801075268817205,0.8163265306122449,0.31875,13.085818624467437,0.01870748299319728,0.6326530612244898,0.5544217687074829,0.6791666666666667
tt0064546,7.472984942426926,7.048454469507101,3.154602323503128,1.0602302922940656,0.29156223893065997,10.548773260637667,0.046058458813108945,0.9911426040744021,0.8795394154118689,0.8295739348370927
tt0064553,7.1590052750565185,6.909090909090909,3.0462677359654533,1.0361718161266014,0.2829090909090909,14.631578947368421,0.03918613413715147,1.2215523737754332,1.1009796533534288,1.0625454545454545
tt0064582,10.379432624113475,7.543814432989691,3.583804143126177,1.375886524822695,0.3402061855670103,17.42398360095661,0.05319148936170213,1.8829787234042554,1.7446808510638299,1.268041237113402
tt0064624,5.46740050804403,6.137832699619772,2.9227202472952087,0.890770533446232,0.23859315589353614,6.504568685147902,0.02201524132091448,0.5478408128704487,0.47332768839966133,0.5313688212927756
tt0064687,7.46652719665272,7.138,3.2678227360308285,1.0460251046025104,0.362,20.173718128327263,0.07112970711297072,1.0857740585774058,0.9769874476987448,0.934
tt0064741,4.972140762463343,6.023090586145648,2.861189801699717,0.8255131964809385,0.2682060390763766,10.32143910350929,0.017595307917888565,0.5175953079178885,0.43548387096774194,0.5275310834813499
tt0064774,12.656928213689483,6.055511182108626,3.0272564789991065,2.0901502504173624,0.4277156549520767,22.950603442590516,0.05425709515859766,1.8681135225375627,1.7036727879799667,0.8150958466453674
tt0064779,4.678853754940712,6.640953716690042,2.943119266055046,0.7045454545454546,0.211781206171108,6.546990496304118,0.010869565217391304,0.5385375494071146,0.44466403162055335,0.6311360448807855
tt0064787,5.079443079443079,5.980713596914176,3.0339285714285715,0.8493038493038493,0.28833172613307617,10.319251854240568,0.0171990171990172,0.45864045864045866,0.39803439803439805,0.4686595949855352
tt0064791,5.997093023255814,6.245206861755802,3.08972503617945,0.9602713178294574,0.30171543895055497,15.834545160769107,0.020348837209302327,0.6695736434108527,0.5813953488372093,0.6054490413723511
tt0064796,5.436201780415431,6.835820895522388,3.099041533546326,0.7952522255192879,0.2810945273631841,7.823871906841339,0.025717111770524232,0.619188921859545,0.5242334322453017,0.6592039800995025
tt0064804,4.4568081991215225,5.642261353104726,2.905759162303665,0.7898975109809663,0.20945319740500462,6.898817345597897,0.013177159590043924,0.41947291361639827,0.3418740849194729,0.432808155699722
tt0064806,4.691006233303651,7.76418570375829,3.044277360066834,0.6041852181656278,0.31319086219602066,15.945330296127562,0.017364203027604632,0.5329474621549422,0.481300089047195,0.7966101694915254
tt0064843,6.517068273092369,6.3824975417895775,3.0776119402985076,1.0210843373493976,0.29301868239921336,14.17347095979048,0.03112449799196787,0.6726907630522089,0.5783132530120482,0.5663716814159292
tt0064881,6.2430939226519335,7.075134168157424,3.181917211328976,0.8823993685872139,0.3148479427549195,12.010113780025284,0.01973164956590371,0.7245461720599842,0.6440410418310971,0.7298747763864043
tt0064888,5.3622526636225265,6.775,2.934078212290503,0.791476407914764,0.31346153846153846,11.07011070110701,0.0136986301369863,0.6811263318112634,0.5920852359208524,0.7480769230769231
tt0064902,4.802197802197802,6.453586497890296,2.9788359788359786,0.7441130298273155,0.23417721518987342,11.114743380189605,0.0141287284144427,0.5934065934065934,0.4662480376766091,0.6265822784810127
tt0064905,5.044992743105951,6.297101449275362,2.9006024096385543,0.8011611030478955,0.18840579710144928,4.602991944764097,0.010159651669085631,0.4818577648766328,0.38316400580551524,0.4782608695652174
tt0064930,8.438256658595641,6.5630885122410545,3.107212475633528,1.2857142857142858,0.3578154425612053,18.077474892395983,0.08716707021791767,1.242130750605327,1.0968523002421307,0.8531073446327684
tt0064949,5.507949790794979,7.054662379421222,3.1141439205955335,0.7807531380753138,0.2765273311897106,8.963840777879064,0.03430962343096234,0.6744769874476988,0.5933054393305439,0.759914255091104
tt0064994,7.568740955137482,7.058029689608637,3.0604395604395602,1.0723589001447178,0.3225371120107962,11.854684512428298,0.041968162083936326,1.0535455861070913,0.9334298118668596,0.8704453441295547
tt0065073,4.426174496644295,6.636477987421384,3.1270588235294117,0.6669463087248322,0.26540880503144654,6.823351023502654,0.01929530201342282,0.3565436241610738,0.3162751677852349,0.4742138364779874
tt0065134,6.168384879725086,6.788956127080182,2.9906462585034013,0.9085910652920962,0.3124054462934947,10.584958217270195,0.01993127147766323,0.8082474226804124,0.688659793814433,0.7579425113464447
tt0065140,5.25648628613788,6.590148698884758,3.1073825503355703,0.7976278724981468,0.30855018587360594,9.16654914680581,0.01630837657524092,0.5522609340252038,0.46775389177168275,0.5864312267657993
tt0065143,5.4044052863436125,6.246435845213849,3.03887399463807,0.8651982378854626,0.26883910386965376,13.531137919791327,0.02026431718061674,0.6572687224669603,0.5515418502202644,0.6374745417515275
tt0065235,5.273867595818816,6.4027072758037225,3.0296912114014254,0.8236933797909408,0.2749576988155668,7.135306553911205,0.027177700348432057,0.5867595818815331,0.4989547038327526,0.6057529610829103
tt0065331,5.856785490931832,7.073262839879154,3.109861591695502,0.8280175109443402,0.2673716012084592,6.833956219967966,0.01938711694809256,0.7229518449030644,0.6360225140712945,0.7681268882175226
tt0065366,4.585398526456799,6.495256166982922,3.0132211538461537,0.7059611520428667,0.21157495256166983,6.134969325153374,0.012726054922973878,0.5572672471533825,0.47890154052243805,0.6783681214421252
tt0065374,5.068600111544897,7.044961240310077,3.1515151515151514,0.7194645844952593,0.24031007751937986,9.57306338028169,0.015616285554935862,0.5337423312883436,0.4774121583937535,0.6635658914728683
tt0065377,6.369355461211887,6.543616177636796,3.0549927641099854,0.9733693554612118,0.3295003965107058,12.05841362176574,0.018139714395986106,0.8000771902740255,0.6873793901968352,0.7061855670103093
tt0065378,6.700923787528868,6.019709543568465,3.053030303030303,1.1131639722863742,0.3153526970954357,10.167154919869033,0.03233256351039261,0.7621247113163973,0.6535796766743649,0.5871369294605809
tt0065385,5.325118483412322,6.73621103117506,2.9916666666666667,0.790521327014218,0.27577937649880097,7.831968672125312,0.02085308056872038,0.5687203791469194,0.4881516587677725,0.617505995203837
tt0065393,5.354562737642586,6.372171945701357,2.9150943396226414,0.8403041825095057,0.25339366515837103,7.278537191549796,0.012357414448669201,0.6045627376425855,0.5085551330798479,0.6052036199095022
tt0065396,6.178217821782178,6.102689486552567,3.0031055900621118,1.0123762376237624,0.27383863080684595,10.01602564102564,0.024752475247524754,0.7970297029702971,0.6584158415841584,0.6503667481662592
tt0065400,6.141750580945004,5.847345132743363,3.038895859473024,1.0503485670023238,0.306047197640118,12.611930886618742,0.018590240123934933,0.6173508907823393,0.49961270333075136,0.4756637168141593
tt0065408,4.989969909729187,6.265743073047859,3.0139720558882237,0.7963891675025075,0.26322418136020154,6.633165829145729,0.0160481444332999,0.5025075225677031,0.4473420260782347,0.5617128463476071
tt0065417,5.333118971061094,6.093313739897135,2.899538106235566,0.8752411575562701,0.2417340191036003,8.561437356806946,0.01414790996784566,0.5569131832797428,0.4585209003215434,0.523879500367377
tt0065421,4.420724094881399,8.177829099307159,3.164433617539586,0.5405742821473158,0.25635103926096997,6.3541372493645865,0.01373283395755306,0.5124843945068664,0.4706616729088639,0.8706697459584296
tt0065422,5.879619852164731,5.898305084745763,3.0092307692307694,0.996832101372756,0.2870762711864407,10.775862068965518,0.021119324181626188,0.6863780359028511,0.5776135163674763,0.5794491525423728
tt0065431,6.223103057757644,6.734068627450981,3.107290233837689,0.9241223103057757,0.32965686274509803,14.558689717925386,0.02378255945639864,0.8233295583238958,0.7168742921857305,0.7757352941176471
tt0065436,5.190476190476191,5.439121756487026,2.90625,0.9542857142857143,0.21357285429141717,3.669724770642202,0.030476190476190476,0.5485714285714286,0.4361904761904762,0.45708582834331335
tt0065439,6.232323232323233,6.602853745541022,3.161940768746062,0.9438832772166106,0.26634958382877527,11.525301638753827,0.04601571268237935,0.8905723905723906,0.7828282828282829,0.8293697978596909
tt0065440,6.192397207137316,6.916811091854419,3.028368794326241,0.8952676493405741,0.2045060658578856,8.268604359809572,0.032583397982932506,0.8750969743987588,0.7664856477889838,0.8561525129982669
tt0065443,5.781733746130031,6.903881700554528,3.171171171171171,0.8374613003095975,0.2948243992606285,8.433734939759036,0.048761609907120744,0.6013931888544891,0.5247678018575851,0.6266173752310537
