,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4717719298245614,0.5628635593346732,0.37312917729338435,0.5166959223498271,0.5632631578947369,0.08814585483316133,0.2215204678362573,189.4
BR-SVC,0.47060623781676414,0.5581521480094553,0.341927421733975,0.501516627665773,0.5597911445279866,0.08672858617131064,0.22807017543859648,195.0
ExtraTrees,0.375233918128655,0.45027631723670564,0.1733795599923288,0.3594652462330759,0.4463352826510721,0.09558307533539731,0.19087719298245615,163.2
LP-LSVC,0.4477875243664718,0.5077746861308947,0.37105952712428786,0.5011027577857577,0.5368382066276803,0.11214998280013759,0.21766081871345028,186.1
LP-SVC,0.4758479532163742,0.545908735574404,0.35982739002609265,0.49557782359065816,0.5608265107212476,0.09386996904024766,0.25029239766081873,214.0
MLPC,0.43122110832637145,0.5370510613774309,0.4170758919110602,0.5324419588340007,0.5329586930288684,0.11016855865153079,0.15380116959064327,131.5
RandomForest,0.37523586744639376,0.44933565639918704,0.1638359834535146,0.35556619306376563,0.4475633528265107,0.09649810801513589,0.1886549707602339,161.3
kNN,0.42821442495126705,0.5213708727422707,0.3614204501869046,0.4884770366153381,0.5183453077137287,0.10083247334021328,0.18257309941520466,156.1
