,jaccard_sim,f1_micro,f1_macro,f1_weighted,f1_samples,hamming_loss,accuracy_percentage,accuracy_number
BR-LSVC,0.4860730994152047,0.5763621327750946,0.39087720510318547,0.533139918006371,0.5777299730808503,0.0861781905744754,0.23345029239766082,199.6
BR-SVC,0.4795399610136452,0.5673840345480595,0.3529716351829528,0.5122362806320724,0.5674692286271233,0.085015479876161,0.23754385964912283,203.1
ExtraTrees,0.3779044834307992,0.4531630343085947,0.17772243572820212,0.3607113038031806,0.449504873294347,0.09507395940832472,0.19286549707602338,164.9
LP-LSVC,0.4403313840155946,0.5021295052239453,0.3723658136181543,0.4990296521021419,0.5302222222222223,0.11497076023391813,0.20807017543859646,177.9
LP-SVC,0.47920272904483435,0.5499308734776547,0.35776570743263236,0.49836159440621897,0.5640701754385965,0.09296869625043,0.2543859649122807,217.5
MLPC,0.417777081592871,0.5246198304063338,0.4106749649577058,0.5256348395577082,0.5221371020142951,0.11644306845545235,0.1375438596491228,117.6
RandomForest,0.37613450292397654,0.4492408751071782,0.16680073227323128,0.3560009755887294,0.4471150097465887,0.0963467492260062,0.19251461988304092,164.6
kNN,0.43700584795321634,0.5312392103482746,0.3700482463208995,0.49944939951986383,0.5276636034530771,0.09918816649466805,0.18701754385964914,159.9
