mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__decision_function_shape,param_classifier__gamma,params,split0_test_jaccard_sim,split1_test_jaccard_sim,split2_test_jaccard_sim,split3_test_jaccard_sim,split4_test_jaccard_sim,split5_test_jaccard_sim,split6_test_jaccard_sim,split7_test_jaccard_sim,split8_test_jaccard_sim,split9_test_jaccard_sim,mean_test_jaccard_sim,std_test_jaccard_sim,rank_test_jaccard_sim,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,split5_test_f1_micro,split6_test_f1_micro,split7_test_f1_micro,split8_test_f1_micro,split9_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_f1_samples,split1_test_f1_samples,split2_test_f1_samples,split3_test_f1_samples,split4_test_f1_samples,split5_test_f1_samples,split6_test_f1_samples,split7_test_f1_samples,split8_test_f1_samples,split9_test_f1_samples,mean_test_f1_samples,std_test_f1_samples,rank_test_f1_samples,split0_test_hamming_loss,split1_test_hamming_loss,split2_test_hamming_loss,split3_test_hamming_loss,split4_test_hamming_loss,split5_test_hamming_loss,split6_test_hamming_loss,split7_test_hamming_loss,split8_test_hamming_loss,split9_test_hamming_loss,mean_test_hamming_loss,std_test_hamming_loss,rank_test_hamming_loss,split0_test_accuracy_percentage,split1_test_accuracy_percentage,split2_test_accuracy_percentage,split3_test_accuracy_percentage,split4_test_accuracy_percentage,split5_test_accuracy_percentage,split6_test_accuracy_percentage,split7_test_accuracy_percentage,split8_test_accuracy_percentage,split9_test_accuracy_percentage,mean_test_accuracy_percentage,std_test_accuracy_percentage,rank_test_accuracy_percentage,split0_test_accuracy_number,split1_test_accuracy_number,split2_test_accuracy_number,split3_test_accuracy_number,split4_test_accuracy_number,split5_test_accuracy_number,split6_test_accuracy_number,split7_test_accuracy_number,split8_test_accuracy_number,split9_test_accuracy_number,mean_test_accuracy_number,std_test_accuracy_number,rank_test_accuracy_number
7.773416447639465,0.3919648046904584,80.97624700069427,2.5444732417584803,10.0,,ovr,1e-07,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.3354775828460039,0.324756335282651,0.35477582846003897,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.32027290448343076,0.32514619883040935,0.35068226120857704,0.27738791423001946,0.32060428849902534,0.024772147334824114,293,0.37882797731569,0.37318435754189944,0.40154738878143137,0.3474903474903475,0.3774604399845619,0.31149382253837515,0.36417468541820874,0.36496350364963503,0.38146304098046724,0.3273146369573569,0.3627920200657973,0.025616047396417277,337,0.04346694429984383,0.04346694429984383,0.044438736193167225,0.04056795131845842,0.042804621848739496,0.03850603970935346,0.04297130879077689,0.04201680672268908,0.0433024651102126,0.0391238462598154,0.042066566455290014,0.0018980334991698488,459,0.20682009195629605,0.20229943420861746,0.22663755458515286,0.17887309947331811,0.20497397547728766,0.14995303569633678,0.19459232632704812,0.19409937888198758,0.2087691740450227,0.162090900808686,0.1929108971459753,0.021937752953493327,447,0.4074074074074074,0.39824561403508774,0.4267056530214425,0.3705653021442495,0.3992202729044834,0.33762183235867443,0.3920077972709552,0.3910331384015595,0.4152046783625731,0.33879142300194925,0.3876803118908382,0.02851909811154643,293,0.1130374957000344,0.11578947368421053,0.1064327485380117,0.11627106983144135,0.11097351221190231,0.1265221878224974,0.11819745442036464,0.11372549019607843,0.1111111111111111,0.12046783625730995,0.11525283797729619,0.005335644607629326,223,0.1543859649122807,0.14502923976608187,0.17543859649122806,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.16023391812865498,0.1953216374269006,0.12982456140350876,0.1550877192982456,0.01799193873499828,253,132.0,124.0,150.0,131.0,133.0,117.0,124.0,137.0,167.0,111.0,132.6,15.383107618423528,253
8.380658483505249,0.04036516093442564,80.38815696239472,2.4082673799277567,10.0,,ovr,1e-06,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.3354775828460039,0.324756335282651,0.35477582846003897,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.32027290448343076,0.32514619883040935,0.35068226120857704,0.27738791423001946,0.32060428849902534,0.024772147334824114,293,0.37882797731569,0.37318435754189944,0.40154738878143137,0.3474903474903475,0.3774604399845619,0.31149382253837515,0.36417468541820874,0.36496350364963503,0.38146304098046724,0.3273146369573569,0.3627920200657973,0.025616047396417277,337,0.04346694429984383,0.04346694429984383,0.044438736193167225,0.04056795131845842,0.042804621848739496,0.03850603970935346,0.04297130879077689,0.04201680672268908,0.0433024651102126,0.0391238462598154,0.042066566455290014,0.0018980334991698488,459,0.20682009195629605,0.20229943420861746,0.22663755458515286,0.17887309947331811,0.20497397547728766,0.14995303569633678,0.19459232632704812,0.19409937888198758,0.2087691740450227,0.162090900808686,0.1929108971459753,0.021937752953493327,447,0.4074074074074074,0.39824561403508774,0.4267056530214425,0.3705653021442495,0.3992202729044834,0.33762183235867443,0.3920077972709552,0.3910331384015595,0.4152046783625731,0.33879142300194925,0.3876803118908382,0.02851909811154643,293,0.1130374957000344,0.11578947368421053,0.1064327485380117,0.11627106983144135,0.11097351221190231,0.1265221878224974,0.11819745442036464,0.11372549019607843,0.1111111111111111,0.12046783625730995,0.11525283797729619,0.005335644607629326,223,0.1543859649122807,0.14502923976608187,0.17543859649122806,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.16023391812865498,0.1953216374269006,0.12982456140350876,0.1550877192982456,0.01799193873499828,253,132.0,124.0,150.0,131.0,133.0,117.0,124.0,137.0,167.0,111.0,132.6,15.383107618423528,253
10.284645891189575,0.5711742222401982,78.51424150466919,1.0964761102806562,10.0,,ovr,1e-05,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.3354775828460039,0.324756335282651,0.35477582846003897,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.32027290448343076,0.32514619883040935,0.35068226120857704,0.27738791423001946,0.32060428849902534,0.024772147334824114,293,0.37882797731569,0.37318435754189944,0.40154738878143137,0.3474903474903475,0.3774604399845619,0.31137724550898205,0.36417468541820874,0.36496350364963503,0.38146304098046724,0.3273146369573569,0.36278036236285804,0.025639406109152184,537,0.04346694429984383,0.04346694429984383,0.044438736193167225,0.04056795131845842,0.042804621848739496,0.03850603970935346,0.04297130879077689,0.04201680672268908,0.0433024651102126,0.0391238462598154,0.042066566455290014,0.0018980334991698488,459,0.20682009195629605,0.20229943420861746,0.22663755458515286,0.17887309947331811,0.20497397547728766,0.14995303569633678,0.19459232632704812,0.19409937888198758,0.2087691740450227,0.162090900808686,0.1929108971459753,0.021937752953493327,447,0.4074074074074074,0.39824561403508774,0.4267056530214425,0.3705653021442495,0.3992202729044834,0.33762183235867443,0.3920077972709552,0.3910331384015595,0.4152046783625731,0.33879142300194925,0.3876803118908382,0.02851909811154643,293,0.1130374957000344,0.11578947368421053,0.1064327485380117,0.11627106983144135,0.11097351221190231,0.12659098727210183,0.11819745442036464,0.11372549019607843,0.1111111111111111,0.12046783625730995,0.11525971792225663,0.005350195734275309,211,0.1543859649122807,0.14502923976608187,0.17543859649122806,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.16023391812865498,0.1953216374269006,0.12982456140350876,0.1550877192982456,0.01799193873499828,253,132.0,124.0,150.0,131.0,133.0,117.0,124.0,137.0,167.0,111.0,132.6,15.383107618423528,253
11.677491736412048,1.051648508015956,79.251584815979,1.385866937507199,10.0,,ovr,0.0001,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.43253411306042877,0.4236842105263158,0.47785575048732937,0.42738791423001943,0.4334113060428849,0.3893567251461988,0.40730994152046784,0.4023586744639376,0.401364522417154,0.3581091617933723,0.41533723196881084,0.030205987377494865,219,0.4902609334803381,0.4809489575844716,0.5218691588785047,0.4748790472646073,0.4830413715989564,0.4356292823656689,0.46285714285714286,0.4553440702781845,0.4394220081511671,0.41530460624071325,0.4659556578699755,0.029368133720163298,281,0.2306099772124379,0.22769399664684312,0.24027418621662466,0.24420696158857572,0.24098467185261718,0.22344218858658782,0.2362788885845453,0.22495801254727282,0.22167405041251947,0.20956190823280138,0.22996848418808255,0.010142127332988145,307,0.39686652267809414,0.37267925256092604,0.412100254669185,0.37615294098438407,0.3905987871720038,0.3431949803917352,0.36267325937744843,0.357398634204092,0.34440851804853073,0.3123469336363646,0.3668420083722764,0.027881255561199386,289,0.5191423001949318,0.5121637426900585,0.5605458089668616,0.5037426900584796,0.5117348927875244,0.4645614035087719,0.4927875243664717,0.4823001949317739,0.4749317738791423,0.4329434697855751,0.49548538011695914,0.032976155048594795,221,0.09542483660130718,0.09934640522875816,0.08799449604403164,0.09707602339181287,0.09542483660130718,0.10767113863089095,0.10347437220502236,0.10237358101135191,0.10409356725146199,0.10829033367733058,0.10011695906432748,0.0059739002238381805,637,0.2128654970760234,0.2,0.2654970760233918,0.23157894736842105,0.23508771929824562,0.2,0.19298245614035087,0.2023391812865497,0.2222222222222222,0.17660818713450294,0.21391812865497076,0.024170942582066667,61,182.0,171.0,227.0,198.0,201.0,171.0,165.0,173.0,190.0,151.0,182.9,20.666155907667008,61
11.462765192985534,0.6927005931151418,78.60924384593963,2.0547558130890073,10.0,,ovr,0.001,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.4772319688109161,0.5230994152046784,0.5431384015594541,0.49553606237816755,0.5080506822612085,0.45518518518518514,0.4615984405458089,0.4583235867446394,0.4555360623781677,0.43877192982456137,0.4816471734892787,0.03251961696306447,17,0.5649000317359569,0.6012779552715655,0.6044973544973545,0.5525238744884039,0.564050288820931,0.52224,0.5406976744186047,0.5346205059920107,0.523209549071618,0.5232903865213082,0.5531307620817754,0.02907228327174305,91,0.3831303800696081,0.4235690971536572,0.4360494017220507,0.3853837382311025,0.35658713919591756,0.347322687924951,0.3694041889934682,0.37039624919670766,0.3599198367013971,0.3837712764861888,0.38155339956750484,0.027004374784534133,221,0.5432011564954804,0.561260551977305,0.5667914009404305,0.5025070944682787,0.5115159832296756,0.46816533910372554,0.483452072942892,0.480626135507503,0.4795233863616861,0.4747815518227569,0.5071824672849733,0.03524372200026721,199,0.5715009746588694,0.6148148148148148,0.6304093567251462,0.5785575048732944,0.5902534113060429,0.5457309941520468,0.5560623781676414,0.5445224171539962,0.5367641325536062,0.5255750487329435,0.5694191033138402,0.032635128981216524,57,0.09432404540763674,0.08586171310629515,0.08228414172686618,0.09026487788097695,0.08826969384244926,0.10271757825937393,0.0978328173374613,0.09618163054695562,0.09893360853113176,0.09927760577915376,0.09359477124183006,0.0062958977413716975,673,0.2222222222222222,0.27485380116959063,0.3017543859649123,0.2760233918128655,0.29239766081871343,0.22573099415204678,0.2152046783625731,0.23157894736842105,0.2432748538011696,0.21637426900584794,0.24994152046783627,0.031396701757165704,3,190.0,235.0,258.0,236.0,250.0,193.0,184.0,198.0,208.0,185.0,213.7,26.84418000237668,3
14.048094511032104,0.6804076338870179,72.80470297336578,4.96623665484359,10.0,,ovr,0.01,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.4921052631578947,0.521578947368421,0.5394931773879142,0.49181286549707603,0.4912085769980507,0.47920077972709557,0.4725341130604288,0.4667641325536062,0.46506822612085774,0.45228070175438595,0.48720467836257303,0.025266124112919095,11,0.5825471698113207,0.6061327776123847,0.6053449347420758,0.5615577889447237,0.5635894125242091,0.5586924219910847,0.5599760693987437,0.54951878298665,0.5436179981634528,0.5369813589897776,0.5667958715164423,0.02270690885307128,3,0.44575717324964426,0.4709007221044158,0.47286024378726593,0.4319465292374587,0.4135427298127603,0.42954555622063023,0.4431730475401284,0.42055506378288726,0.3956081227864661,0.4247345252757619,0.43486237137974193,0.022956112915429254,99,0.5771331627623011,0.5917325441909448,0.5887236979019186,0.5385469423746043,0.5407018802226033,0.5365231670675525,0.5386105354802048,0.5284198494791359,0.5254317706742784,0.5157105399250832,0.5481534090078627,0.02591771577829969,81,0.5860818713450293,0.6152826510721247,0.631345029239766,0.5857309941520468,0.5805068226120857,0.5752046783625732,0.5747368421052632,0.5601169590643275,0.5534892787524367,0.5480311890838206,0.5810526315789474,0.024720521746171783,3,0.09742002063983488,0.09102167182662539,0.08737530099759203,0.09604403164774682,0.09301685586515308,0.1021671826625387,0.10120399036807705,0.09982800137598899,0.10257997936016512,0.10595115239078087,0.09766081871345031,0.005519006769254687,649,0.22923976608187135,0.26432748538011697,0.28421052631578947,0.23976608187134502,0.25146198830409355,0.22456140350877193,0.2,0.21754385964912282,0.22807017543859648,0.20584795321637428,0.23450292397660819,0.024784561275460262,27,196.0,226.0,243.0,205.0,215.0,192.0,171.0,186.0,195.0,176.0,200.5,21.190799890518527,27
73.22249662876129,2.37348762602888,63.446779656410214,4.136044291404511,10.0,,ovr,0.1,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.4225730994152046,0.45403508771929824,0.46134502923976606,0.40970760233918124,0.4128460038986355,0.3783235867446394,0.40793372319688104,0.4046588693957115,0.411364522417154,0.3609746588693957,0.41237621832358673,0.028507443297208435,259,0.4912280701754386,0.5279357644697223,0.5293085293085293,0.46390278770550397,0.4730796841349605,0.43874058863791926,0.4817567567567568,0.473884469041854,0.4679958027282266,0.42882126617698496,0.47766537191358965,0.031006342507708517,249,0.22880482059705928,0.28276096875826134,0.2798084037226411,0.2598171716156478,0.24163734454252642,0.24963105488070597,0.2817567178141714,0.2691514848048678,0.25598007022417346,0.21677417680641473,0.25661222137664697,0.021576086229264768,293,0.43630308996250033,0.4605170655953037,0.4604118018609383,0.38445450874369114,0.39639302763130024,0.3676121840675451,0.4096876130918564,0.4070666841849104,0.3978802749865196,0.34834698297116456,0.40686732330957304,0.03504022334808774,263,0.4996881091617934,0.5389473684210527,0.5432748538011696,0.4834307992202729,0.48978557504873294,0.45290448343079925,0.4931384015594542,0.4827680311890838,0.4847953216374269,0.43341130604288497,0.4902144249512671,0.03168320095217035,261,0.10175438596491228,0.09707602339181287,0.09226006191950464,0.10319917440660474,0.10099759201926385,0.1128310973512212,0.10553835569315445,0.10464396284829722,0.10464396284829722,0.11234950120399037,0.10352941176470588,0.005908891506550452,571,0.21871345029239767,0.22807017543859648,0.24561403508771928,0.21637426900584794,0.21169590643274855,0.18596491228070175,0.1871345029239766,0.1976608187134503,0.21871345029239767,0.17660818713450294,0.20865497076023393,0.02034684372208901,117,187.0,195.0,210.0,185.0,181.0,159.0,160.0,169.0,187.0,151.0,178.4,17.396551382386107,117
124.87894332408905,3.3133707211569843,58.006862783432005,4.725608036458423,10.0,,ovr,1.0,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.3360623781676413,0.324756335282651,0.35419103313840156,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.3206627680311891,0.32339181286549706,0.35058479532163744,0.27738791423001946,0.32045808966861594,0.024689417394070306,505,0.3795841209829868,0.37318435754189944,0.40139211136890945,0.3478596220593907,0.3774604399845619,0.31149382253837515,0.3647798742138365,0.36391554702495205,0.38131699846860645,0.3273146369573569,0.36283015311408756,0.025605869201087348,299,0.04385020847574587,0.04346694429984383,0.044916271593383114,0.04154024106080163,0.042804621848739496,0.03850603970935346,0.04377162891882811,0.04195989908378701,0.0433344935607379,0.0391238462598154,0.04232741948110358,0.0019816095843397776,421,0.2080867098673488,0.20229943420861746,0.22768178301005912,0.18000678370891485,0.20497397547728766,0.14995303569633678,0.19566779712175475,0.19383649033271172,0.20892358911458261,0.162090900808686,0.19335204993462998,0.022130670634123648,409,0.408187134502924,0.39824561403508774,0.4263157894736842,0.37052631578947365,0.3992202729044834,0.33762183235867443,0.3923586744639377,0.3894736842105263,0.41508771929824556,0.33879142300194925,0.3875828460038986,0.028503394304623692,505,0.1128998968008256,0.11578947368421053,0.1065015479876161,0.11633986928104575,0.11097351221190231,0.1265221878224974,0.11812865497076024,0.11400068799449604,0.11117991056071551,0.12046783625730995,0.11528035775713792,0.0053152372752150205,173,0.1543859649122807,0.14502923976608187,0.1742690058479532,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.15789473684210525,0.1953216374269006,0.12982456140350876,0.15473684210526314,0.01780737763586018,465,132.0,124.0,149.0,131.0,133.0,117.0,124.0,135.0,167.0,111.0,132.3,15.225307878660452,465
132.81893317699434,4.757475194304245,95.46311552524567,3.6879315648703117,10.0,,ovr,10.0,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.3354775828460039,0.324756335282651,0.35477582846003897,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.32027290448343076,0.32514619883040935,0.35068226120857704,0.27738791423001946,0.32060428849902534,0.024772147334824114,293,0.37882797731569,0.37318435754189944,0.40154738878143137,0.3474903474903475,0.3774604399845619,0.31149382253837515,0.36417468541820874,0.36496350364963503,0.38146304098046724,0.3273146369573569,0.3627920200657973,0.025616047396417277,337,0.04346694429984383,0.04346694429984383,0.044438736193167225,0.04056795131845842,0.042804621848739496,0.03850603970935346,0.04297130879077689,0.04201680672268908,0.0433024651102126,0.0391238462598154,0.042066566455290014,0.0018980334991698488,459,0.20682009195629605,0.20229943420861746,0.22663755458515286,0.17887309947331811,0.20497397547728766,0.14995303569633678,0.19459232632704812,0.19409937888198758,0.2087691740450227,0.162090900808686,0.1929108971459753,0.021937752953493327,447,0.4074074074074074,0.39824561403508774,0.4267056530214425,0.3705653021442495,0.3992202729044834,0.33762183235867443,0.3920077972709552,0.3910331384015595,0.4152046783625731,0.33879142300194925,0.3876803118908382,0.02851909811154643,293,0.1130374957000344,0.11578947368421053,0.1064327485380117,0.11627106983144135,0.11097351221190231,0.1265221878224974,0.11819745442036464,0.11372549019607843,0.1111111111111111,0.12046783625730995,0.11525283797729619,0.005335644607629326,223,0.1543859649122807,0.14502923976608187,0.17543859649122806,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.16023391812865498,0.1953216374269006,0.12982456140350876,0.1550877192982456,0.01799193873499828,253,132.0,124.0,150.0,131.0,133.0,117.0,124.0,137.0,167.0,111.0,132.6,15.383107618423528,253
150.44067878723143,4.871871891574639,61.725963497161864,6.6863730164760815,10.0,,ovr,100.0,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.3354775828460039,0.324756335282651,0.35477582846003897,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.32027290448343076,0.32514619883040935,0.35068226120857704,0.27738791423001946,0.32060428849902534,0.024772147334824114,293,0.37882797731569,0.37318435754189944,0.40154738878143137,0.3474903474903475,0.3774604399845619,0.31149382253837515,0.36417468541820874,0.36496350364963503,0.38146304098046724,0.3273146369573569,0.3627920200657973,0.025616047396417277,337,0.04346694429984383,0.04346694429984383,0.044438736193167225,0.04056795131845842,0.042804621848739496,0.03850603970935346,0.04297130879077689,0.04201680672268908,0.0433024651102126,0.0391238462598154,0.042066566455290014,0.0018980334991698488,459,0.20682009195629605,0.20229943420861746,0.22663755458515286,0.17887309947331811,0.20497397547728766,0.14995303569633678,0.19459232632704812,0.19409937888198758,0.2087691740450227,0.162090900808686,0.1929108971459753,0.021937752953493327,447,0.4074074074074074,0.39824561403508774,0.4267056530214425,0.3705653021442495,0.3992202729044834,0.33762183235867443,0.3920077972709552,0.3910331384015595,0.4152046783625731,0.33879142300194925,0.3876803118908382,0.02851909811154643,293,0.1130374957000344,0.11578947368421053,0.1064327485380117,0.11627106983144135,0.11097351221190231,0.1265221878224974,0.11819745442036464,0.11372549019607843,0.1111111111111111,0.12046783625730995,0.11525283797729619,0.005335644607629326,223,0.1543859649122807,0.14502923976608187,0.17543859649122806,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.16023391812865498,0.1953216374269006,0.12982456140350876,0.1550877192982456,0.01799193873499828,253,132.0,124.0,150.0,131.0,133.0,117.0,124.0,137.0,167.0,111.0,132.6,15.383107618423528,253
153.8688265323639,6.216137754963342,64.8629515171051,6.935040792630271,10.0,,ovr,1000.0,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.3354775828460039,0.324756335282651,0.35477582846003897,0.30838206627680315,0.3298245614035088,0.2793372319688109,0.32027290448343076,0.32514619883040935,0.35068226120857704,0.27738791423001946,0.32060428849902534,0.024772147334824114,293,0.37882797731569,0.37318435754189944,0.40154738878143137,0.3474903474903475,0.3774604399845619,0.31149382253837515,0.36417468541820874,0.36496350364963503,0.38146304098046724,0.3273146369573569,0.3627920200657973,0.025616047396417277,337,0.04346694429984383,0.04346694429984383,0.044438736193167225,0.04056795131845842,0.042804621848739496,0.03850603970935346,0.04297130879077689,0.04201680672268908,0.0433024651102126,0.0391238462598154,0.042066566455290014,0.0018980334991698488,459,0.20682009195629605,0.20229943420861746,0.22663755458515286,0.17887309947331811,0.20497397547728766,0.14995303569633678,0.19459232632704812,0.19409937888198758,0.2087691740450227,0.162090900808686,0.1929108971459753,0.021937752953493327,447,0.4074074074074074,0.39824561403508774,0.4267056530214425,0.3705653021442495,0.3992202729044834,0.33762183235867443,0.3920077972709552,0.3910331384015595,0.4152046783625731,0.33879142300194925,0.3876803118908382,0.02851909811154643,293,0.1130374957000344,0.11578947368421053,0.1064327485380117,0.11627106983144135,0.11097351221190231,0.1265221878224974,0.11819745442036464,0.11372549019607843,0.1111111111111111,0.12046783625730995,0.11525283797729619,0.005335644607629326,223,0.1543859649122807,0.14502923976608187,0.17543859649122806,0.15321637426900586,0.15555555555555556,0.1368421052631579,0.14502923976608187,0.16023391812865498,0.1953216374269006,0.12982456140350876,0.1550877192982456,0.01799193873499828,253,132.0,124.0,150.0,131.0,133.0,117.0,124.0,137.0,167.0,111.0,132.6,15.383107618423528,253
89.02698442935943,5.4080333594385115,67.30222928524017,2.7788907260966194,10.0,balanced,ovo,1e-09,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.2807797270955166,0.22777777777777777,0.2501754385964912,0.25526315789473686,0.23249512670565298,0.060623781676413246,0.1797855750487329,0.25799220272904483,0.25744639376218326,0.21992202729044835,0.2222261208576998,0.05989900950587966,599,0.40460526315789475,0.3335608646188851,0.369732246798603,0.3604314654038411,0.340316573556797,0.09509546986147512,0.29936498336861206,0.3714351959193138,0.36982180050914143,0.3317859760566821,0.3276149839251246,0.08219329822674416,599,0.25451684031974575,0.21506758969726683,0.07506097945262569,0.14600217488309633,0.10771422564001476,0.015215047322391278,0.21833805000241838,0.07953109885950434,0.076163436186045,0.2715654781396484,0.14591749205027568,0.08393078145286685,379,0.4049563765825473,0.3441427047018863,0.2872766841942691,0.2609229868272626,0.25751580969654175,0.018088814520398,0.24311943724296545,0.2551575961539499,0.2795925142573099,0.34214054265303284,0.2692913466830163,0.09692288405626275,359,0.3926705653021443,0.3269395711500974,0.37267056530214426,0.35859649122807014,0.34206627680311896,0.08538011695906433,0.25005847953216376,0.36374269005847953,0.3738011695906433,0.32038986354775834,0.3186315789473684,0.0864914375435972,599,0.17433780529755763,0.20151358789129686,0.18624011007911936,0.1672514619883041,0.19497764017887856,0.16628826969384244,0.15940832473340213,0.18651530787753698,0.18734090127278982,0.18816649466804267,0.18120399036807708,0.012966307211294848,83,0.011695906432748537,0.007017543859649123,0.004678362573099415,0.008187134502923977,0.0011695906432748538,0.0,0.0152046783625731,0.026900584795321637,0.004678362573099415,0.008187134502923977,0.008771929824561403,0.0074202207838886085,619,10.0,6.0,4.0,7.0,1.0,0.0,13.0,23.0,4.0,7.0,7.5,6.34428877022476,619
89.75249168872833,2.955433867774591,66.03755898475647,1.4874511463516389,10.0,balanced,ovo,1e-08,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.26744639376218327,0.2430214424951267,0.2501754385964912,0.25389863547758285,0.23596491228070177,0.060623781676413246,0.15167641325536063,0.25799220272904483,0.25744639376218326,0.205458089668616,0.21837037037037038,0.06180221814548507,611,0.3866914844113541,0.35676905574516493,0.369732246798603,0.3635912698412698,0.3450046685340803,0.09509546986147512,0.2560935976600585,0.3714351959193138,0.36982180050914143,0.3129181677817807,0.3227152957062242,0.08400520063771787,613,0.24630563612182127,0.23746354554293816,0.07506097945262569,0.15423303706565797,0.1202476780199837,0.015215047322391278,0.19868834302066873,0.07953109885950434,0.076163436186045,0.2491616108693726,0.14520704124610087,0.08000135395517982,381,0.3947146694520688,0.3675187794319114,0.2872766841942691,0.2659804231551025,0.2695974547882081,0.018088814520398,0.19152059844677313,0.2551575961539499,0.2795925142573099,0.3108197024288163,0.26402672368288066,0.09829470326635315,375,0.37777777777777777,0.3486159844054581,0.37267056530214426,0.3614814814814814,0.3465107212475633,0.08538011695906433,0.20865497076023393,0.36374269005847953,0.3738011695906433,0.2959844054580897,0.3134619883040935,0.09041921970129306,609,0.18135534915720675,0.19449604403164775,0.18624011007911936,0.17653938768489852,0.19305125558995528,0.16628826969384244,0.15748194014447883,0.18651530787753698,0.18734090127278982,0.18369453044375644,0.18130030959752325,0.011051590330635762,81,0.010526315789473684,0.007017543859649123,0.004678362573099415,0.008187134502923977,0.0011695906432748538,0.0,0.014035087719298246,0.026900584795321637,0.004678362573099415,0.00935672514619883,0.008654970760233919,0.007289093076436436,625,9.0,6.0,4.0,7.0,1.0,0.0,12.0,23.0,4.0,8.0,7.4,6.232174580353153,625
