Action	Adventure	Animation	Comedy	Crime	Drama	Family	Fantasy	History	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western
0.012212666583291565	0.01686984514718172	0.014089521852156894	0.02118298673491261	0.014742709469500901	0.024073918331976613	0.03820722540339955	0.018502320538551116	0.007583239127959082	0.019871192732883347	0.013618031561599523	0.018438729185085448	0.020919735833459012	0.014055904502198888	0.018470760791981403	0.012357423156077199	0.005941267478386213
0.008403236723839417	0.005505211868129749	0.004658760862998133	0.010182713466031229	0.010200520193884932	0.015181357884855917	0.0066313123463425435	0.011040261992978891	0.006612486982537717	0.021512368485181923	0.007620220278364611	0.02206407263062464	0.011894026791069065	0.018847364659214452	0.018115406206031682	0.00825109071474821	0.006073687017386684
0.0111887438589326	0.04372523863226546	0.08619953498194825	0.025068501585738104	0.008048550455392	0.007624341018861167	0.0651848329442527	0.02148076541825448	0.004584153734617632	0.009245847565499518	0.015842132263103496	0.005842803072133623	0.00846381183559211	0.010334041106225584	0.005235537379982513	0.004469686249536042	0.006244509373242751
0.0020852447515029523	0.0014503579575664643	0.0012828338076070862	0.0017049311390745882	0.0019020503679248173	0.0016396470452114567	0.001145768528096723	0.0015519139547237881	0.000825150867656833	0.0015583373567446838	0.0005871881798950885	0.0012227623650113196	0.0018922784454845551	0.001661163168413639	0.0017195379408839345	0.0020625614204311687	0.0004170251335146603
0.0216742081328445	0.01953597207548709	0.013572852689358716	0.01644253030305844	0.02587899361473003	0.022389633470221975	0.01930494677638176	0.026241992611540612	0.015274902220561626	0.08541236279978447	0.011182782508331865	0.054849127298160515	0.014178283068656074	0.04814051385004558	0.05366923170222073	0.016322084757662853	0.010551026300734633
0.005322775174541928	0.0074392370200125684	0.011084960091412166	0.016890635583634878	0.0070145275520471515	0.011801621143396775	0.014626740759678554	0.00796326235918799	0.005298656033856896	0.007503414317957684	0.009031954027377222	0.005734158469098488	0.015221996568699993	0.005598650746548144	0.006109066287419176	0.007268799575423696	0.004461622387370377
0.012910420518481312	0.011874165682743597	0.008984201377851091	0.010779239112814684	0.01123741363339208	0.01792402994375345	0.015205738091905709	0.014889232581971518	0.024198948510242783	0.01041657707108732	0.01713076662046496	0.012620614886378011	0.014813622206349682	0.007672043053783235	0.011111554545182452	0.020938650493428485	0.016264146593700398
0.0060298512117182386	0.006805591101826088	0.007825949315710215	0.010611059107374308	0.004772995760447485	0.007265986844288892	0.00588907991912663	0.007091861223765423	0.004015941020322552	0.009844903614962023	0.008638840095984429	0.008849123762309844	0.00817874735368046	0.007179560137142671	0.007160349896713165	0.00565491688360183	0.0009959759911890651
0.011874142293080592	0.033337409996046716	0.02996922537515514	0.009446917637001643	0.004233599474778211	0.007592904470393393	0.02450732492849716	0.01513250512870828	0.007487530210961834	0.020500250019039195	0.0037365119088025546	0.010295692679820393	0.004812921895181578	0.01828673800326155	0.01061391637795897	0.008047202196431525	0.01766196532070121
0.010686493576997705	0.02258835041119162	0.01949862839549026	0.007607770535556423	0.00834436622130456	0.004393665764878926	0.01970457483873522	0.016346463190262353	0.00637544086635833	0.006408332503459346	0.004906958961062352	0.010576382106458759	0.0038908603777226057	0.007529104412078962	0.005887499336322262	0.003919532830476884	0.014942733912188134
0.02333496932443887	0.007674757494673226	0.0023315942497633847	0.01962505507192843	0.041454471831995944	0.021288715249364713	0.0012345395047840112	0.010189187370557053	0.00622751368540548	0.038097799727642524	0.003870545495897781	0.02114341666322923	0.013208019311295352	0.01947970768846837	0.03478755152842685	0.01799090219551117	0.008427703123247305
0.004739269768491051	0.005270765413681372	0.005958669832224876	0.007173869898514107	0.004660359507021148	0.0052413066426714484	0.012618504659705541	0.00585114946915612	0.002609855163081656	0.003554715805681863	0.004528928058048654	0.0036586894818908403	0.005397718724681558	0.004112236566340503	0.003818678611985778	0.0025204714299073903	0.0013010775689433218
0.007227850966955556	0.010314695659271133	0.015264411066859263	0.005523841837536198	0.0027280778151885917	0.003716141539814904	0.0101297211414849	0.029016264630402293	0.0031425757407403357	0.033110816874725967	0.0035195737433882687	0.015270784957530363	0.0026238198177798463	0.007030169587121203	0.010191952821510062	0.0024927224308144797	0.002555597426350494
0.01260837157896892	0.02272465646092798	0.02536805298280309	0.03569714449692213	0.01182748150181137	0.014940429300610878	0.03629716595094311	0.018336632882576524	0.0020287058457880204	0.027560827722401378	0.01802611384877992	0.014418464103619747	0.025220193245078033	0.017427886567457276	0.01614751336672692	0.0037507974224536425	0.002659515919157611
0.021347932319142265	0.007870969700818384	0.0029828163447655673	0.019539454386427495	0.019886988858382155	0.01907144529940888	0.01432309182208502	0.007178864446157216	0.009955715215247147	0.005566552263723875	0.08593750059083455	0.015444860398406958	0.03058430025921701	0.0033981038869969355	0.013410136852922298	0.008122963608509566	0.0007184821076333367
0.01862727453553691	0.017082759457152666	0.02691133674899426	0.0046251066157883955	0.004375831717655138	0.0036803472009107525	0.006262860047107923	0.007865769644910337	0.0012767951891318615	0.01265887082798847	0.0025208345616850383	0.007205899937862044	0.0023170811892461837	0.05497820989233952	0.008119037983346173	0.0010311171540638223	0.001283804476918893
0.000738675499278845	0.0011144947602979279	0.0016278319250844315	0.0010293682454485717	0.0007615664693611578	0.0007407559239300416	0.0010048583762658628	0.0015772155682085586	0.0004279621118118932	0.0009671735981137586	0.003812108863504611	0.0004983945647392327	0.0009757753198756885	0.001378067266097005	0.0007476539523554495	0.0005185366838139751	0.0020725117629935234
0.04866646557968476	0.03280917993560237	0.015943819003791857	0.017664654170281877	0.04219002288171338	0.024917830061664852	0.00872960151178891	0.03921551821357367	0.03545065879426123	0.05299115563568625	0.016529131802050418	0.04130833522854552	0.014609976239812038	0.04208048582996006	0.04295220146666111	0.037677515657558835	0.07965855818295317
0.0070845077534817625	0.017938821946825716	0.01815401825443651	0.0031948059214543644	0.0011706079150113164	0.002851923995313969	0.011410381270454273	0.018867473438353974	0.021433034262333187	0.0014537044591929234	0.003848014365423785	0.001353336059179283	0.0020460123112424474	0.0023409178498551395	0.0010914847185806457	0.004171110918950462	0.0023146036695346583
0.009746850722100665	0.01280443562274418	0.013013762070342596	0.011441234258728712	0.01338619971669566	0.011439242147454126	0.016807038478962335	0.013473379595826774	0.007929146013708142	0.019167483320751993	0.0062638432830451575	0.016624164645694432	0.010712024989068888	0.013691148586478264	0.016900896573599763	0.008492001588424287	0.019457285566889023
0.010110664476370719	0.010327937936650171	0.00695895864753098	0.020767506583844624	0.0211600722371562	0.02940028700869252	0.010732450946635077	0.012808175840414378	0.01913913004104074	0.011405785233368248	0.014520994534780889	0.012031218338621932	0.020137311026888906	0.007496293679641124	0.016723556015264093	0.02687452342439324	0.013660046527336985
0.01747489774004427	0.023889862366627223	0.03197625078129759	0.02255711106559499	0.013952959065898732	0.029016922338626572	0.027963605892734264	0.037571659396880966	0.02324415433745069	0.014694466891740893	0.10484842415967352	0.01893956417108668	0.041881244521927624	0.014521456899849901	0.01460875469237409	0.017712892512366164	0.015094979968270781
0.00725556707882862	0.006328899763635873	0.005429653128788645	0.02149761570793056	0.008429819259798122	0.014800657901864907	0.009221366641147082	0.010609148619844527	0.012133059394666319	0.006030920973421349	0.027187236283033243	0.009373435837596917	0.03207217043636684	0.004194928858201916	0.008194137086423936	0.009095242911912282	0.010964373579261085
0.004953128718063765	0.004627703811882049	0.003353735513770311	0.026881096925955854	0.010116645804198713	0.015107164680284247	0.0024894661248584227	0.008785438812956186	0.0030055446625329653	0.011002394532267543	0.015230123163356188	0.009772665813588332	0.0275094228517532	0.006783653166221987	0.009139508057396682	0.0027241359004474036	0.0029883270557974602
0.004630251382086398	0.007170178172946762	0.005719554342508399	0.021231838484292945	0.01344876849913941	0.021142217208287867	0.008010549297908147	0.009520979637312351	0.014029292840343602	0.00564684548509874	0.017286060234106535	0.010808038754836108	0.02231290099405723	0.004893660524323141	0.010365485230413817	0.01377990259138684	0.006168287154226538
0.010564197720746403	0.020301402927337064	0.01890329799381538	0.013527279248842554	0.010432736200920634	0.016681469308617646	0.01766083492825556	0.025209515640158248	0.047412722924317995	0.009091737121695323	0.03974237063388319	0.013696369954738809	0.01822625113280747	0.0074347139198407556	0.008795613618301995	0.025676550182966232	0.036654583072247844
0.02703088713625052	0.004737611852079183	0.0015917527591492657	0.014178287770126136	0.010573966458045978	0.012007987664284426	0.012850422100198967	0.007200096132480236	0.0028044345117436125	0.0032854600374456265	0.03129860340777226	0.006026839817169369	0.019238410179817592	0.002349630174075604	0.012560364865835748	0.00185750790625663	0.0012643237945561265
0.04049167684594799	0.03711068840480085	0.028907270012617607	0.052848132649694075	0.05964582170954503	0.03878917885024978	0.04597851864007563	0.033876077527901116	0.015289160859503163	0.04066119213082594	0.024273664456096557	0.05009067831228154	0.043223495370657256	0.046622769968208536	0.050262119021627215	0.02410194247928456	0.017908164994326046
0.04346880884444292	0.022336704221116596	0.012404065151404442	0.006598162213819179	0.02230588937021716	0.008425228220938575	0.004227268840917561	0.00831786099360487	0.018030712512264072	0.01385930177148166	0.001913008942424214	0.013293520206185168	0.0032122677251122177	0.048844679974036194	0.026770195742417142	0.03995202742501727	0.006321954467839656
0.012062426307663287	0.005989424670445683	0.0035650314974810197	0.011791244769630173	0.018688034825219458	0.00837393760420856	0.0036480032569737035	0.0069761832653360755	0.003905412207582687	0.007843342268787103	0.008086592187933513	0.004221559893766991	0.006184850194486405	0.006216398873100683	0.008791482295179088	0.006194942804777858	0.009575997413083787
0.013576899409279839	0.009716014992305967	0.00697515647355796	0.0038821960918507766	0.0022963117990298	0.003769495574648265	0.002877234500695881	0.010453048552750636	0.03172814343034176	0.0024450872776569893	0.001498767818355333	0.002093422070617699	0.0027520492313779306	0.0024424975094681457	0.001867144724818416	0.00770479796370977	0.0029500307701126375
0.0203919032370426	0.010928853886210762	0.00704373035459066	0.020863859073937837	0.035124319799321894	0.021678119091296643	0.013381981959424529	0.009776899994219122	0.011159209389963712	0.008169567229113432	0.017641605428609302	0.01401513308933163	0.016605173462335015	0.00805112810920123	0.020681368703006613	0.009208166697707852	0.02799120393598009
0.002287795824046114	0.0031631995558535375	0.00256500925271882	0.002247708358295636	0.0021300547746874315	0.0023063735478382813	0.0036773738841936873	0.004876425945972677	0.001198297411918389	0.007366733829362419	0.0011180704772581998	0.004289615958204396	0.001936035354348634	0.0038005655945135175	0.0045519988571664505	0.0009804104142574533	0.005095818308135609
0.006401154073552787	0.00908832442014059	0.005792024356664548	0.016026705113208396	0.013030413186740624	0.018708993063794595	0.017827879767857702	0.007708137343020735	0.018078900010108784	0.007435293430642678	0.007543722936391425	0.00964887167194242	0.014594100760939765	0.00644881588942363	0.011296270806822791	0.02735504158880533	0.005283957493106064
0.010293847139138935	0.00601061584600519	0.005621748925544398	0.008554437645785727	0.01057913453496219	0.011701829740067353	0.00461501921410731	0.005387478554096605	0.0388900023100004	0.0035587976813628627	0.007159052796080794	0.00630947660620492	0.006000322547534469	0.011187702158145598	0.009821403421602159	0.023286874016439862	0.00605797400021855
0.010054777327712289	0.012996157133979466	0.01575286661890787	0.026906977309037416	0.014608844691983343	0.024488534521224306	0.012651695918088348	0.023673282174731594	0.012647111216935621	0.020958482596024088	0.015874966335572213	0.027026090834505332	0.030714062732368	0.023832955067889013	0.019184118872310505	0.012253446740903307	0.0038627755329880787
0.01195267774004271	0.0063517788297353115	0.004512625766628479	0.010847160033689941	0.01792399054672387	0.011237432020202382	0.0073639131458564915	0.0076707301818064195	0.003304632756188441	0.015913919889504614	0.004401273885025668	0.023434219638357644	0.010977519563268047	0.01230396818359256	0.02176632615865543	0.0031842341977689724	0.0017869122893009008
0.019576245073931426	0.02635344906168278	0.019922836746975994	0.004150581858099271	0.0028503510484838347	0.0046777055319114245	0.00704038347667534	0.006027460088231198	0.014246698939188021	0.007348186763573387	0.002627621375251321	0.006801526206545549	0.002754737041759965	0.04418416559606179	0.009064867686373703	0.015620282977866164	0.000719965410486974
0.038427429418986414	0.01060659554981805	0.007888929826254547	0.013289035213817187	0.05822347537774029	0.014718269030456022	0.006163314923696482	0.007433482937835347	0.008003774655472782	0.00973646076074258	0.004925521636472758	0.018635006312098964	0.006410787051716866	0.010611498997595364	0.030288398971442518	0.00711369113749437	0.01610818116324295
0.015111085421113564	0.022017905425456327	0.026987250406421248	0.03619391132926942	0.02218358005318979	0.030691939698555215	0.03462646983164232	0.025447899202138927	0.01966131879878845	0.017673924527090493	0.03963783252437384	0.020796212859497627	0.030968464024204383	0.015379589625025432	0.01770136182015602	0.023225285963157028	0.019730514993867555
0.006215105029710637	0.006471465748526308	0.0083828560670182	0.013126017573545427	0.007263298904673935	0.014154417791227612	0.02161839014958561	0.00936837238850138	0.006234286319352233	0.009632169182843047	0.012588189752458696	0.009677726829964052	0.013411071742272474	0.007014818689156896	0.008056820703215317	0.0073305647636487435	0.003513389491311132
0.017194738033236154	0.027581185274334737	0.03297805531067441	0.008546287667453408	0.00882966842569094	0.006099531395174678	0.018351796815739004	0.021481278767411235	0.008142253948471278	0.025930851518817626	0.0040907885187946936	0.013244129008965653	0.0037658683260471545	0.021821985482617275	0.015773957923525907	0.009263310376448496	0.021356978317518798
0.022053232949957886	0.014684378041441163	0.009640654258549184	0.02529796370049157	0.024999101918964782	0.01872029957260763	0.0060749661765005765	0.015441626868747305	0.010223365965767783	0.02537579346556679	0.017273995546178273	0.014064945229026439	0.016278446500448636	0.01809939601430105	0.01906894605501746	0.013847743273896776	0.01920123772757612
0.01792243009925595	0.0057594882148535205	0.0027243387187101827	0.00670976418147653	0.015093330004050389	0.008032526604493169	0.005251243181790876	0.0044463939278254865	0.0089773450737516	0.003614500231136268	0.01196028103319932	0.008433099884387242	0.006178046293631949	0.004243646349211622	0.011401815086366293	0.011493898357850835	0.004881858378608039
0.0034363672841834433	0.006138913203490094	0.011944762848908953	0.01261580008760663	0.004226093763790088	0.008309351890039526	0.016986039470856883	0.007564986099554381	0.005643520343072703	0.0038602607418465784	0.04769545926123946	0.003275933241615439	0.010089247274224132	0.0038846294054187087	0.003626897323368224	0.004986029904004552	0.0029076215800669506
0.006326407127126476	0.006319320801541003	0.0018193109337883472	0.006048531756103608	0.007047833310317894	0.007046297598500062	0.0035741101268660486	0.00346949725846605	0.013536349954927862	0.0029464480483950626	0.0036880395527778376	0.005596580698154085	0.0064737180042620515	0.0032106546185043053	0.006531366687344289	0.015243672298881177	0.008567204350292765
0.010959567262269458	0.0025734908021911055	0.0025181674936487074	0.008880697319308455	0.009558149466912564	0.00874311888532046	0.002956982606933474	0.004800927775190371	0.006683301460971209	0.006618770868747976	0.0026870701349763523	0.009074880990775174	0.013124084854451705	0.002506211594311854	0.007442470134144907	0.006956666119771282	0.002531208237109395
0.040254807327482114	0.05011541193176018	0.05824834442334651	0.06620497421052841	0.04845942617034555	0.06981666602853513	0.08135067407563225	0.05871202246030095	0.025994939946150018	0.05293336664505141	0.06022700999243429	0.054844515308793196	0.10088669560371746	0.0460550497953101	0.059296399108474486	0.03185992132207902	0.04177949084090702
0.017966927209135168	0.015723666732373746	0.012479048130333723	0.03400228933102607	0.04139790218859959	0.058553596157203805	0.02416905212201756	0.027967495167220597	0.027686595792636305	0.03874441756475849	0.027224202385684907	0.06684761370114727	0.05945212579115429	0.024103728021312023	0.04716216515846892	0.02947247645598538	0.03140835100125779
0.02151456550504025	0.007547190175517873	0.005712242228412261	0.020752355408564523	0.01700863070936341	0.014446637750267968	0.007054959546404128	0.015962006751164215	0.01022776997743286	0.015514708620244884	0.011399834241503511	0.0095866043730843	0.02441444527857595	0.006650621439155561	0.010738587324363712	0.006952227034014628	0.0034378264512430205
0.03532716346120931	0.03288083043795504	0.034095126738001615	0.02339710041384768	0.029322048734314397	0.030344480553610154	0.021802235965047788	0.03155656240527906	0.059401042997399	0.025978759047228867	0.018951150294000473	0.03614301843213011	0.024614836694695746	0.050569403602781386	0.033516025780236	0.04489363087801878	0.0327975082613905
0.012441572309135677	0.013236251194936297	0.037664363872361245	0.010600356180833126	0.006511090296075373	0.01208841506309103	0.006415624919886457	0.014698010184897359	0.009500355935370557	0.01081536060036032	0.005804179773385795	0.012215197613005106	0.01361636136652987	0.012236987421665558	0.005454532281301471	0.007803414306612067	0.00024695922383349367
0.015366000293079945	0.023752719912307433	0.026342428065782252	0.007416628308933925	0.00296576115023973	0.005796659873601684	0.010682286180809832	0.013990158041737135	0.007904079440747924	0.010675698951554968	0.006319909617151016	0.010546476803516305	0.004511526164438913	0.05268234265203687	0.007810241351984412	0.004251310537195353	0.0013976196386038635
0.011671399952167703	0.01625228052894482	0.007820894585885384	0.0069788164172525854	0.010583654534453743	0.0097122044202496	0.0177797578712038	0.009877172848693792	0.014206926812641716	0.014169196037305107	0.005999769208425284	0.010822870718011154	0.006332764898470797	0.009584773059041199	0.011535934567814324	0.012795370591890625	0.26108301585979027
0.0016189574619274825	0.010538574960227148	0.021930068386469506	0.005590881521364524	0.0011742200990848863	0.002381130337646374	0.026934564943423844	0.013921495716219071	0.0012803188568965948	0.002160093555425203	0.006754240787951588	0.0019722855897743355	0.002973649555677513	0.0014823996812080972	0.0017107013261293273	0.0013260979541413805	0.0012119174730198892
0.009530990597979985	0.015751290404232125	0.01391808554925265	0.009335357853529916	0.005850687119634627	0.01538888364959361	0.016092322768651572	0.0157527646367845	0.03591963039296985	0.008193723762586272	0.00994915137753562	0.008626482963997428	0.009249705462904302	0.008133667467730012	0.006839109640868916	0.03435322828143746	0.030888982917629
0.02110551049649987	0.016852448646225683	0.010758570522091311	0.005155667434610646	0.005651667355769674	0.013591847520908893	0.004280819352921207	0.007344601715094989	0.0909725172149084	0.005739182900706778	0.005982838157141424	0.005949272575083159	0.006226278551734842	0.01646622514334184	0.007904854028945649	0.16345279110508132	0.018655735900749506
0.010640509746594917	0.008677340910400313	0.01328553596465949	0.007951484976864345	0.004708612438147038	0.005536383687733942	0.014334355081404333	0.00529435866079313	0.004213740208239348	0.0026670972453431553	0.009006058620014403	0.0024114417131629526	0.004990289242120473	0.004951646479294287	0.003379912353547111	0.0031102327616972115	0.004951488406687745
0.012498387709161899	0.009321866671039136	0.009229106496038579	0.02237555107182797	0.01803484698295559	0.01766230666507572	0.01533432819987272	0.010867354103348584	0.006193131187213068	0.008606340908717704	0.01401337259269641	0.013621412391435833	0.022307121159693095	0.012732000712551532	0.016593729234144053	0.0050882593800516	0.0044432192882300665
0.051200670886790894	0.07138333892716343	0.0756993062964266	0.01238594914130021	0.01035607091287833	0.015090634596948494	0.024017728454717245	0.07463631617644918	0.05949863348007069	0.019213043594770232	0.022821597271017246	0.012511282933219658	0.008877367194809237	0.03586976324282914	0.013189960219995472	0.031108498188856904	0.03512814207336366
