,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
ADJCL,10.305893630903357,10.413361428749367,11.093982872048285,9.447791985897705,10.203430699115948,10.047100046381008,9.810678962230378,10.521424686504163,10.740386577158255,10.296587819775334,10.163843254879923,10.922258902679106,9.672447717499255,11.082763185748416,10.497731964405187,9.702445955439108,11.17826080302913
CNPC,0.6354150218349918,0.6785474157897929,0.7346445583941469,0.6425915575448267,0.6126227018518682,0.620017934256391,0.6585239590552512,0.6633007779794676,0.7427595674241644,0.6050416604472656,0.6898765387294489,0.6247095269183528,0.6031225741425396,0.6773094499641282,0.6014442211806573,0.6791351122444589,0.6385788176905988
CNPS,0.5591038291062354,0.559711532536571,0.6005041659269973,0.5431945894812703,0.5435077823048902,0.5552860979043006,0.5450989046649733,0.5568866151554408,0.6835957968441176,0.51366643824963,0.6190622593985761,0.5599236809355201,0.5243036403912952,0.5780667127024491,0.5310092290192957,0.5945554836180861,0.5768638200343185
DPPC,0.27898520170688706,0.27876098401554594,0.29082432705907896,0.2760307510401378,0.28042028519704587,0.27996896953999273,0.27842017494818305,0.2800461495851413,0.2790529171394265,0.28461339841563965,0.2683093736853127,0.2925485607642797,0.28110219826687594,0.2889514445361448,0.2866431416665498,0.2671554341822097,0.29432617650577103
MLC,6.312598209973001,6.581729649423322,6.870012022955469,6.483523942979131,6.272516701399388,6.3269883390356645,6.587395356259469,6.538576355307768,6.630245354875397,6.345085683400184,6.491241345894222,6.423647764348838,6.348605418163002,6.542274927572892,6.284256984565549,6.467922492969842,6.347745399816891
MLNP,3.016112774054859,3.040891536661813,3.095869555550879,3.048620469168055,3.0236641782399087,3.029049160333022,3.045222142846063,3.0405079002267814,3.0344610770935816,3.0287210877723556,3.0143467482875894,3.0597896769130237,3.0452942299286208,3.0569029381468202,3.0286723881044186,3.015303280343839,3.037891327565694
MLS,5.553515225517007,5.4270168198380375,5.597934669411813,5.461489593677038,5.558181258218356,5.632836040077452,5.412700608644557,5.469232440551941,6.032559200085037,5.369284048834507,5.814985876597488,5.689370785041554,5.496695101662358,5.564031681735435,5.527256439040306,5.627134419701509,5.759187974182541
NPPS,0.6550671848298518,0.6489348599744859,0.6874099873480759,0.6315226110296424,0.6413053366546533,0.6482914925359009,0.6316441662523765,0.6447653585448714,0.7851753295329892,0.6015767154730715,0.7174986734469764,0.654168247266881,0.6089099245237164,0.6701463325060011,0.6251277820291268,0.6904228236595563,0.6732856395638277
PASSPS,0.02493160022927278,0.02328519795184921,0.024999126161392445,0.019281018736616598,0.022632129917488534,0.022837247896476263,0.019058836825861257,0.02292875142994196,0.03427594581720451,0.021432005678967768,0.02497102329626325,0.024550140430443856,0.019626716656467976,0.02494265901973642,0.022194232671377993,0.027842072968196213,0.021350176423222917
SCR,0.8848551480764727,0.8319881953158689,0.8223275505711987,0.8473613643852637,0.8910184609220221,0.8938398065556302,0.8282357439654208,0.8417175989820777,0.9107260045241385,0.851266722553926,0.9023815099184614,0.8889110424054817,0.869900141519135,0.856116864938151,0.8845741838486315,0.8720970138040147,0.9140751424318146
